1	10230.0	0.10376314222605044	0.8297687783781668	0.7403299986725389	-6114549001.170231
1	10230.25	0.09469729994452841	0.7738115795578532	0.6888253911361859	-6114549001.226189
1	10230.5	0.10107911894175575	0.7769526610620074	0.6931503139570441	-6114549001.223047
1	10230.75	0.10481262461525141	0.9749310627807347	1.237568658876079	-6114549001.025068
2	10231.0	0.09043975088122191	0.7961691441009411	0.7027044994052888	-6114549001.203831
2	10231.25	0.08330810538575308	0.8073888072630951	0.7180305662858034	-6114549001.192612
2	10231.5	0.0852290349036433	0.8299425512687572	0.7425337818444532	-6114549001.170057
2	10231.75	0.09410188227707884	0.8413316383657986	0.754034237941943	-6114549001.1586685
3	10232.0	0.08923798205602855	0.823188973682721	0.7351110259520617	-6114549001.176811
3	10232.25	0.08953942676291302	0.8191854545080307	0.7322042432851563	-6114549001.180815
3	10232.5	0.0882117811380082	0.8218926233875045	0.7325147790288241	-6114549001.178107
3	10232.75	0.0816691997662812	0.8124714756490845	0.7236564585187837	-6114549001.187529
4	10233.0	0.08397389927297959	0.8193105661506874	0.7282260254465237	-6114549001.180689
4	10233.25	0.08211056025264682	0.8060871384594506	0.7156250102220207	-6114549001.1939125
4	10233.5	0.0840024563654498	0.8205427809244072	0.7319306609333452	-6114549001.179457
4	10233.75	0.08065401053948071	0.7941457001241898	0.7038065954440174	-6114549001.205854
5	10234.0	0.08525735861233176	0.799680625378653	0.7090908809089342	-6114549001.200319
5	10234.25	0.07684474164591157	0.7882612090228958	0.701534597388735	-6114549001.211739
5	10234.5	0.08168501114924247	0.8198631903167278	0.7404588108931132	-6114549001.180137
5	10234.75	0.08571168740504408	0.8480877817349323	0.7586035251157679	-6114549001.151913
6	10235.0	0.0780680320608254	0.8143676564281064	0.7320665853849869	-6114549001.185633
6	10235.25	0.08381396807614039	0.7910242750529164	0.6971895353421321	-6114549001.208976
6	10235.5	0.08023582765053253	0.824888088188237	0.7374072729457145	-6114549001.175112
6	10235.75	0.08413753821205898	0.8317130298421852	0.7451277280206374	-6114549001.168287
7	10236.0	0.08204455469388162	0.7918325275517991	0.6985506843136332	-6114549001.208168
7	10236.25	0.08524680768929707	0.8078306056438206	0.7266521913670445	-6114549001.192169
7	10236.5	0.0857248722602597	0.8001832742024202	0.7128639103785386	-6114549001.199817
7	10236.75	0.08073133196216896	0.7865263665004661	0.6988507702304285	-6114549001.213474
8	10237.0	0.08250280771593299	0.8219484058394096	0.735719807562874	-6114549001.178051
8	10237.25	0.08281262024688196	0.7980946406604769	0.7114559113346827	-6114549001.201905
8	10237.5	0.0811529380557997	0.7822680045810362	0.6963047816216926	-6114549001.217731
8	10237.75	0.09084362093649606	0.8627726577531739	0.7710802829620729	-6114549001.137228
9	10238.0	0.08962259632872402	0.8183865583231293	0.7331766393220758	-6114549001.181614
9	10238.25	0.0852284389716126	0.821648623366385	0.7300081486109677	-6114549001.178351
9	10238.5	0.08068565078176981	0.8060489434203807	0.7170200286349022	-6114549001.193951
9	10238.75	0.07863496029015662	0.8053569100290568	0.7158878072531725	-6114549001.194643
10	10239.0	0.08300533750180217	0.8055692406729081	0.7181634305763687	-6114549001.194431
10	10239.25	0.08657621598817868	0.8464978081580746	0.7589114224721402	-6114549001.1535015
10	10239.5	0.08853001231742118	0.8191742922071243	0.7294672100277262	-6114549001.180826
10	10239.75	0.08018702634554828	0.8136507991970214	0.7285271281328307	-6114549001.18635
11	10240.0	0.08506311179145361	0.8204205417480902	0.7278823816646798	-6114549001.179579
11	10240.25	0.08539694486951782	0.8108563737448526	0.7196881306580313	-6114549001.189144
11	10240.5	0.08041218411332969	0.7780460135705897	0.6837109013300039	-6114549001.221954
11	10240.75	0.08242217310097169	0.8204850815065015	0.7301174991264099	-6114549001.179515
12	10241.0	0.07955797959304417	0.838427272944345	0.7386616727422534	-6114549001.161573
12	10241.25	0.07428963673970136	0.8337866727121368	0.7456815315194233	-6114549001.166214
12	10241.5	0.07548522921834933	0.8019276614704284	0.7094793349575184	-6114549001.198072
12	10241.75	0.07385134695323033	0.798214666659518	0.7093349884612686	-6114549001.201786
13	10242.0	0.06946645009475068	0.8148988886233707	0.7268356289956258	-6114549001.185101
13	10242.25	0.0721158602412094	0.8482017403946204	0.7595286824701597	-6114549001.151798
13	10242.5	0.07131771169178353	0.8042586304047594	0.7088732323230157	-6114549001.195742
13	10242.75	0.07403688608504691	0.8049831563354982	0.7192822721127416	-6114549001.195017
14	10243.0	0.06869057181485808	0.7833673200861612	0.6906029854039764	-6114549001.216633
14	10243.25	0.0770849115334933	0.8305037393683158	0.7349482210506566	-6114549001.169497
14	10243.5	0.07445610513779619	0.7949995659659931	0.7052732965842387	-6114549001.205
14	10243.75	0.07629511390847356	0.8192990730259156	0.7321042946601323	-6114549001.1807
15	10244.0	0.07285592580929719	0.8063504590698116	0.7212348419768069	-6114549001.193649
15	10244.25	0.07717022156860508	0.8372137115042989	0.750104621641092	-6114549001.1627865
15	10244.5	0.07296984432826052	0.795921520606331	0.7044700869670557	-6114549001.204079
15	10244.75	0.07518512266914153	0.7972786146981455	0.7095962177879094	-6114549001.202722
16	10245.0	0.08142135768508875	0.8162897928001633	0.7295735505696901	-6114549001.18371
16	10245.25	0.0773093889901548	0.8429525865054435	0.758118832720694	-6114549001.157047
16	10245.5	0.0747539608096432	0.8133434811786808	0.7227840323518027	-6114549001.186657
16	10245.75	0.0758111139238531	0.8053255816404401	0.7144155234362481	-6114549001.1946745
17	10246.0	0.07408434902129014	0.781647315164184	0.6998200918111889	-6114549001.218353
17	10246.25	0.0807288976040525	0.8224855789256773	0.7361484609017617	-6114549001.177515
17	10246.5	0.07332158818773056	0.8177714117183797	0.730126615222894	-6114549001.182228
17	10246.75	0.07774163025621679	0.8272345787302624	0.7367261344970841	-6114549001.172766
18	10247.0	0.07539066119704992	0.8273722141578476	0.7421646384056251	-6114549001.172628
18	10247.25	0.07102390690204775	0.7946884173992027	0.7062076980507983	-6114549001.205312
18	10247.5	0.07318992296507863	0.8150623555559314	0.7340708786376675	-6114549001.1849375
18	10247.75	0.07517589093532856	0.7973243137880358	0.7122534834572699	-6114549001.202676
19	10248.0	0.0805986813603429	0.8208377980378627	0.7360396946684312	-6114549001.179162
