i timesec 	power_total 	dopp_firstmoment 	second_moment 		exp_dopp
63	10292.0	0.0768069692967823	0.8288995753039164	0.7368246506032186	-6114542001.171101
63	10292.25	0.06941156690289549	0.8127210678217943	0.7200570457411672	-6114542001.187279
63	10292.5	0.07614125224524862	0.829372748431286	0.7392080805987854	-6114542001.170628
63	10292.75	0.07578458029821364	0.8020822901470285	0.7110819681023888	-6114542001.197918
64	10293.0	0.07759590516706324	0.7950209041490043	0.7071652381246243	-6114542001.204979
64	10293.25	0.07521322084834586	0.8300950718614343	0.7439553141434754	-6114542001.169905
64	10293.5	0.07341217943376312	0.8074173631733711	0.7229519682965795	-6114542001.192583
64	10293.75	0.07191534061601158	0.7912790237322038	0.7056376273626634	-6114542001.208721
65	10294.0	0.07644910706805635	0.8154137771886412	0.7264394089546041	-6114542001.184586
65	10294.25	0.07420340378766127	0.8084475228399093	0.7185860576643177	-6114542001.191553
65	10294.5	0.07646108348267522	0.845487600716835	0.7525887555718671	-6114542001.154512
65	10294.75	0.07476410372969891	0.8014265156214305	0.7136692910202993	-6114542001.198574
66	10295.0	0.07338275517328723	0.8243423867349184	0.7393621146230634	-6114542001.175657
66	10295.25	0.07310994416508987	0.8159354088037528	0.7253055142459535	-6114542001.184065
66	10295.5	0.07173123044367097	0.8189384592919488	0.7316739050955051	-6114542001.181062
66	10295.75	0.07926597384536285	0.8126396613886793	0.7264069731652899	-6114542001.187361
67	10296.0	0.07484954934581622	0.8292396715202255	0.7390475875260226	-6114542001.17076
67	10296.25	0.0752055015400834	0.8363876073019372	0.7440141984066867	-6114542001.163612
67	10296.5	0.0726798976896607	0.7863747610141281	0.6934759818007085	-6114542001.213625
67	10296.75	0.07509499813416548	0.820021589449243	0.7285587607517987	-6114542001.179978
68	10297.0	0.07529874510153489	0.8371446886311652	0.7480871482396244	-6114542001.162855
68	10297.25	0.07786867396723979	0.8401072709627704	0.7548495525823304	-6114542001.159893
68	10297.5	0.0710752283277202	0.8023516171033196	0.7186467721766938	-6114542001.197649
68	10297.75	0.07393731993070406	0.863248256318339	0.7730523077102496	-6114542001.136751
69	10298.0	0.07645512767441737	0.8282333514771552	0.7374568538379204	-6114542001.171766
69	10298.25	0.07509156116611347	0.8412024134872319	0.74944964706414	-6114542001.158798
69	10298.5	0.07979172729050617	0.8186464342058877	0.7375234435857423	-6114542001.181354
69	10298.75	0.07441418463075795	0.7907069378642776	0.7044316633317945	-6114542001.209293
70	10299.0	0.07354991084769232	0.8260592662526881	0.7369574551061658	-6114542001.173941
70	10299.25	0.07670045248587463	0.8319552498200817	0.7419782079446989	-6114542001.168045
70	10299.5	0.07742828906236145	0.7907167991203582	0.7022938435706617	-6114542001.209284
70	10299.75	0.07508036244766166	0.8077836301127189	0.7159420802633946	-6114542001.192217
71	10300.0	0.07849869129507966	0.806848506624127	0.7192589352583861	-6114542001.193151
71	10300.25	0.07595285342072089	0.8236030719071452	0.7367510503995449	-6114542001.176397
71	10300.5	0.07424664567742041	0.8003997885528259	0.7100854839476801	-6114542001.1996
71	10300.75	0.0767098241939501	0.8164496907693859	0.7272843344852268	-6114542001.18355
72	10301.0	0.08118331655261829	0.8507590997178548	0.7568623405471376	-6114542001.1492405
72	10301.25	0.07625422616209049	0.8795860267237527	0.7798504811624317	-6114542001.120414
72	10301.5	0.06935096240207517	0.8352729257054391	0.748277273272601	-6114542001.164727
72	10301.75	0.0723786878307601	0.8092848197539287	0.7205344742191445	-6114542001.190716
73	10302.0	0.07145915137164226	0.8542644893566587	0.7652555326948146	-6114542001.145736
73	10302.25	0.07024821339849542	0.8185655953608902	0.7299555405982042	-6114542001.181435
73	10302.5	0.07211322982248308	0.792632783359257	0.7033512622773913	-6114542001.207367
73	10302.75	0.07175589530980817	0.7907829750665355	0.6998566041763988	-6114542001.209217
74	10303.0	0.06634695335456543	0.7962981178653895	0.7067690400620434	-6114542001.203702
74	10303.25	0.0685590154107408	0.7968231474023266	0.7073426392640636	-6114542001.2031765
74	10303.5	0.07145601229904074	0.8180797264156741	0.729927074801207	-6114542001.18192
74	10303.75	0.06988495993697978	0.8074058294217439	0.719853393867437	-6114542001.192595
75	10304.0	0.07338845656775778	0.8231100138229624	0.737185485386759	-6114542001.176889
75	10304.25	0.06944513327350994	0.8247365536875398	0.7410426251622777	-6114542001.175263
75	10304.5	0.06878132172091256	0.794742874260374	0.7098702647523969	-6114542001.205257
75	10304.75	0.06742719404632364	0.8067111352425634	0.7195351832169978	-6114542001.193289
76	10305.0	0.07081449697323276	0.8182110511877855	0.728828146464879	-6114542001.181789
76	10305.25	0.07004978262269275	0.8214045353411201	0.7299704509050493	-6114542001.178596
76	10305.5	0.07262580315861164	0.8312434786173654	0.7389290935714569	-6114542001.1687565
76	10305.75	0.0690360733681236	0.8373699039266873	0.7462840023911951	-6114542001.16263
77	10306.0	0.06903828509241176	0.7998308279723576	0.7075550087393597	-6114542001.200169
77	10306.25	0.06818497373592722	0.7625731950538298	0.681423579567143	-6114542001.237427
77	10306.5	0.07644637450809127	0.8303644748341183	0.7379328045805905	-6114542001.169636
77	10306.75	0.07097272842213907	0.8143775841318834	0.7340685701773194	-6114542001.185622
78	10307.0	0.07287571891974137	0.847728324065681	0.7551847143651914	-6114542001.152271
78	10307.25	0.06859343625080028	0.8484514262431992	0.761792999443501	-6114542001.151548
78	10307.5	0.07712781281309151	0.846552054085428	0.7602529098143948	-6114542001.153448
78	10307.75	0.06669767435164237	0.8066922776894393	0.7201863464935989	-6114542001.193308
79	10308.0	0.06814782592374695	0.835438249233169	0.7490231158241265	-6114542001.164562
79	10308.25	0.06889642394513429	0.8030505064412139	0.715083590951884	-6114542001.196949
79	10308.5	0.06974591538575184	0.7963499840950873	0.7114631147103775	-6114542001.2036495
79	10308.75	0.07417634735788363	0.8139354919736977	0.7260003312891212	-6114542001.186065
80	10309.0	0.07012177562530846	0.8121604930175508	0.7312551769124167	-6114542001.1878395
80	10309.25	0.06965593310440855	0.784476516593537	0.6922313851066756	-6114542001.215524
80	10309.5	0.07087126535062004	0.8042303776032769	0.718867536535556	-6114542001.19577
80	10309.75	0.07408279098892094	0.8052348562409175	0.7195510965091869	-6114542001.194765
81	10310.0	0.07310502012455722	0.7864232554615596	0.6948082207272832	-6114542001.213577
81	10310.25	0.07885594533682493	0.7933380835763576	0.7060759774861072	-6114542001.206661
81	10310.5	0.06832730788102578	0.7901593014237055	0.7018900084675468	-6114542001.209841
81	10310.75	0.06608305743432467	0.7942499128657079	0.7040503485402712	-6114542001.2057495
82	10311.0	0.07604692101990926	0.8362466640998106	0.7478574792644471	-6114542001.1637535
