i timesec 	power_total 	dopp_firstmoment 	second_moment 		exp_dopp
22	10251.75	0.1101074056334208	0.8106769959241438	0.7225661966816341	-6114552001.189323
23	10252.0	0.10819299956873366	0.813835812776148	0.7329640043722323	-6114552001.186165
23	10252.25	0.10704823107685431	0.813718837218946	0.7256067038195252	-6114552001.186281
23	10252.5	0.10931463325961097	0.823171920807349	0.7323646788737757	-6114552001.176828
23	10252.75	0.11265260081879543	0.8187209888661032	0.7291892410331274	-6114552001.181279
24	10253.0	0.10988655994468574	0.8079650539846839	0.7179368039356451	-6114552001.192035
24	10253.25	0.10733512645345154	0.8376703117646153	0.7468510607865195	-6114552001.16233
24	10253.5	0.109441967785581	0.7828666283223605	0.6983009934858282	-6114552001.2171335
24	10253.75	0.10858685520371957	0.8240179623132319	0.7414416032949344	-6114552001.1759815
25	10254.0	0.10795544501780965	0.7880820023911768	0.7063935649378564	-6114552001.211918
25	10254.25	0.11271081379533232	0.8118055401882796	0.7279120319695596	-6114552001.188194
25	10254.5	0.11497082659864709	0.8452439922024652	0.7521746461467486	-6114552001.154757
25	10254.75	0.10754116186081239	0.8201849520912925	0.7340828230575445	-6114552001.179815
26	10255.0	0.10805936881146787	0.8213184070048123	0.7287581899744028	-6114552001.178681
26	10255.25	0.11204886673892833	0.8146105009118219	0.7261990063321928	-6114552001.1853895
26	10255.5	0.11353833099827879	0.8125639479350252	0.7237062838402866	-6114552001.187436
26	10255.75	0.10791564464260353	0.8217284643356143	0.7355706164180766	-6114552001.178272
27	10256.0	0.10775577686772865	0.7938959248770334	0.708782487898483	-6114552001.206104
27	10256.25	0.10387795730934024	0.8175951071922984	0.7262462246962217	-6114552001.182405
27	10256.5	0.09947025415175367	1.1077095308805853	1.8501248117098876	-6114552000.89229
27	10256.75	0.08819239968459405	0.8220974152721344	0.7307391470008127	-6114552001.177902
28	10257.0	0.09421814953779085	0.8199298141994316	0.733311149868948	-6114552001.180071
28	10257.25	0.09328372802101219	0.8234761317046517	0.7302468771090733	-6114552001.176523
28	10257.5	0.08533685759780947	0.8139910868763766	0.7212037111861288	-6114552001.186008
28	10257.75	0.07830246917541328	0.798906951728097	0.7128928112432049	-6114552001.201094
29	10258.0	0.08306989427686663	0.8062874820497563	0.7139152858439604	-6114552001.193712
29	10258.25	0.09199018793633412	0.8086468984379475	0.7217841885938503	-6114552001.191353
29	10258.5	0.08979057636871868	0.8010516326171128	0.709559149414049	-6114552001.198948
29	10258.75	0.0872105838482171	0.843017565956654	0.7510258238664232	-6114552001.156982
30	10259.0	0.09291434220432174	0.8409731180838259	0.7546637968499783	-6114552001.159027
30	10259.25	0.08562904761552476	0.8131936664150349	0.7246351053922155	-6114552001.186806
30	10259.5	0.08361726586873691	0.834167457289979	0.7421035788490441	-6114552001.1658325
30	10259.75	0.09126869046192938	0.8183098986470148	0.7293105891105085	-6114552001.18169
31	10260.0	0.08226034747240588	0.8226330929004085	0.7347524019403582	-6114552001.177366
31	10260.25	0.09034076888306014	0.8264383956992025	0.7405329176227028	-6114552001.173561
31	10260.5	0.09410232929651467	0.8371257359331992	0.7443389916411963	-6114552001.162874
31	10260.75	0.09371751262861948	0.8301748108689204	0.7365967224721673	-6114552001.169825
32	10261.0	0.09843265312122859	0.8254123670923686	0.7373548677218434	-6114552001.174587
32	10261.25	0.09600226245051514	0.8327359331993764	0.7381825579250961	-6114552001.167264
32	10261.5	0.08372617860809091	0.8260745185427788	0.7365292414818911	-6114552001.173925
32	10261.75	0.08991729456251528	0.8111528562629169	0.7251586873166301	-6114552001.188847
33	10262.0	0.09228159450906169	0.842279985357207	0.7572638337422185	-6114552001.157721
33	10262.25	0.08248723626745957	0.8154653473511708	0.7317914767713302	-6114552001.184534
33	10262.5	0.081413634503142	0.7697639175348194	0.6791790157241391	-6114552001.230236
33	10262.75	0.08335296949063566	0.7971785778013984	0.7074337385803235	-6114552001.202822
34	10263.0	0.09143925690306158	0.8148544147680223	0.7283344116762783	-6114552001.185145
34	10263.25	0.08327056440002073	0.7880412677165876	0.7080617106845164	-6114552001.211959
34	10263.5	0.08709997999712174	0.8244149102634415	0.7337590343508202	-6114552001.175585
34	10263.75	0.0820804089258313	0.8236229554848302	0.7343731548497029	-6114552001.176376
35	10264.0	0.08542918344743262	0.8254592176624387	0.7357175804023621	-6114552001.174541
35	10264.25	0.09030751579821056	0.827142140502245	0.7335546463008412	-6114552001.172857
35	10264.5	0.09043993616723213	0.8325088392369115	0.7441754799452391	-6114552001.167491
35	10264.75	0.08110353284686822	0.7754757108453124	0.6888411094604988	-6114552001.2245245
36	10265.0	0.09197252818852941	0.8051914452858184	0.7173944180351346	-6114552001.194809
36	10265.25	0.08114337496814064	0.8337115401911797	0.7432303751685085	-6114552001.166288
36	10265.5	0.08496714831401314	0.8153790529929311	0.7257511755673152	-6114552001.184621
36	10265.75	0.08482982399588981	0.7993262331010675	0.7140246270655777	-6114552001.200674
37	10266.0	0.08612731363950206	0.823873780944703	0.7309621978331421	-6114552001.1761265
37	10266.25	0.08945525376442993	0.8072909492405367	0.7167202016100253	-6114552001.192709
37	10266.5	0.09391809100653702	1.0433338817177962	1.4815373194134644	-6114552000.956666
37	10266.75	0.0782989903730615	0.8424805066534157	0.7514278549332003	-6114552001.157519
38	10267.0	0.07710561481501108	0.8270710236332047	0.7363067309444078	-6114552001.172929
38	10267.25	0.07618010521713604	0.8403064483068782	0.7544884415389133	-6114552001.159694
38	10267.5	0.07600845753572244	0.8248105564673213	0.7341538880588546	-6114552001.17519
38	10267.75	0.0788290725257639	0.8164788101774738	0.7328080927602081	-6114552001.183521
39	10268.0	0.07491806456847618	0.8122784431278521	0.7247304786617037	-6114552001.187721
39	10268.25	0.07630710040411992	0.8329470941359717	0.7485980930146185	-6114552001.167053
39	10268.5	0.0733924819766399	0.8147087855739849	0.7265165650377098	-6114552001.185291
39	10268.75	0.07757328409650366	0.8336469458248129	0.7486775607928613	-6114552001.166353
40	10269.0	0.07254814789457442	0.789605427927534	0.7058062818995794	-6114552001.210394
40	10269.25	0.07225269631014185	0.8189958172001625	0.7258279857621357	-6114552001.181004
40	10269.5	0.07727538990281795	0.8498159393113159	0.7628499676611095	-6114552001.150185
40	10269.75	0.07687106214832648	0.8183245542291756	0.739703702215423	-6114552001.181675
41	10270.0	0.07886876079709883	0.8087744964194672	0.7168399301437406	-6114552001.191225
41	10270.25	0.07529252767333662	0.7711814107924816	0.6843262019782029	-6114552001.228819
41	10270.5	0.07332569160845047	0.8072231244154177	0.7195269398965553	-6114552001.192777
41	10270.75	0.08461210205324834	0.8435140463301922	0.7611587327310481	-6114552001.1564865
42	10271.0	0.08014639200463461	0.8117540225535297	0.7243417198140448	-6114552001.188246
42	10271.25	0.07737710074172101	0.8107326827394805	0.722863547452775	-6114552001.189267
42	10271.5	0.07332210774408117	0.8084492279858158	0.7170024270603601	-6114552001.191551
42	10271.75	0.08035185494720679	0.8144904343503705	0.7226993115056313	-6114552001.18551
43	10272.0	0.07479044072710116	0.8105631475697073	0.7164329835744305	-6114552001.189437
43	10272.25	0.07417437442161759	0.8077083690650868	0.7221972044836968	-6114552001.192291
43	10272.5	0.07775121849731721	0.8277116658531577	0.7397372619116513	-6114552001.172289
43	10272.75	0.07396386875752571	0.8226358853592397	0.7332604745640317	-6114552001.177364
44	10273.0	0.06837616102196321	0.8023073528648409	0.7149784009920241	-6114552001.197693
44	10273.25	0.07299335900681576	0.8278126157472279	0.7412645750919794	-6114552001.172188
44	10273.5	0.07370843352953106	0.8196529079876176	0.7280247470669728	-6114552001.180347
44	10273.75	0.07272509705675718	0.8067778774185778	0.7153888714873037	-6114552001.193222
45	10274.0	0.07756285159362226	0.8201357776360304	0.7338331104675794	-6114552001.179865
45	10274.25	0.07654354187872432	0.7950491811439763	0.7032124397790439	-6114552001.20495
45	10274.5	0.07401652516816085	0.8202126090921548	0.7280286833327679	-6114552001.179787
45	10274.75	0.07285928048425389	0.9845322526751025	1.5448512271621386	-6114552001.015468
46	10275.0	0.06658625679661428	0.7970296785456117	0.706984921675057	-6114552001.2029705
46	10275.25	0.07544181310053762	0.8619712709965979	0.7751832566352937	-6114552001.138029
46	10275.5	0.07582414388149265	0.8231445711184417	0.7327512359220665	-6114552001.176855
46	10275.75	0.07412344477683727	0.8186789606138858	0.7308033913709366	-6114552001.181321
47	10276.0	0.07997157350845227	0.8511437193486622	0.762385113212393	-6114552001.148856
47	10276.25	0.0700098120605722	0.7965359810688305	0.6997095446231222	-6114552001.2034645
47	10276.5	0.07326969776475353	0.8293783813347612	0.7416037613045481	-6114552001.170622
47	10276.75	0.07278101056520127	0.8868639429680454	0.7872916983880265	-6114552001.113136
48	10277.0	0.06876774338985077	0.8263627515957671	0.7365480585990458	-6114552001.173637
48	10277.25	0.07141996461850665	0.8084403190967746	0.7200562812622527	-6114552001.19156
48	10277.5	0.07346239288568965	0.8165411659476588	0.7309352871286942	-6114552001.183458
48	10277.75	0.06988366632073897	0.8004634626537313	0.7172323743509971	-6114552001.199536
49	10278.0	0.0709481544908573	0.8406190095487736	0.7468216236410684	-6114552001.159381
49	10278.25	0.06858314744407822	0.7904931118613474	0.7028438609140906	-6114552001.209507
49	10278.5	0.07432926548644275	0.8267250566230406	0.7334907714061115	-6114552001.173275
49	10278.75	0.07831978097147484	1.0121466512786674	1.4976669566233576	-6114552000.987854
50	10279.0	0.06809081336865838	0.7960580849010467	0.7056144303621781	-6114552001.203941
50	10279.25	0.07179400475108846	0.8358213261571426	0.7446285044244898	-6114552001.164179
50	10279.5	0.06868331376399352	0.7969769257603297	0.7076380839058943	-6114552001.203023
50	10279.75	0.06946106685140128	0.786536174751581	0.6932928424504677	-6114552001.213464
51	10280.0	0.06570510223534362	0.8885469468445453	0.7949861972946071	-6114552001.111453
51	10280.25	0.0714643051256345	0.8148467977231806	0.7296117784782705	-6114552001.185153
51	10280.5	0.07543330201556242	0.8035034558426726	0.7151358190903866	-6114552001.196497
51	10280.75	0.07245143010306762	0.7797390525444964	0.6910391302706718	-6114552001.220261
52	10281.0	0.06890920388190641	0.7860156797560678	0.6924962220274433	-6114552001.2139845
52	10281.25	0.07424191846868711	0.8127406511432135	0.7301278543385369	-6114552001.18726
52	10281.5	0.06964463507397219	0.8045692341762977	0.7142499543133085	-6114552001.195431
52	10281.75	0.06871049366062468	0.9739001416568382	1.8458396630111755	-6114552001.0261
53	10282.0	0.08063713897872363	0.8257144660590281	0.7418645708756444	-6114552001.174286
53	10282.25	0.07946602889309064	0.8038806099225421	0.7188113563065814	-6114552001.196119
53	10282.5	0.08283147928395693	0.8418882701170597	0.7539546290413431	-6114552001.158112
53	10282.75	0.08124205007455204	0.8091873480576558	0.7225124575715832	-6114552001.190813
54	10283.0	0.08220873288522687	0.8038463978373206	0.7094353840351402	-6114552001.196154
54	10283.25	0.07836846316535863	0.8028491330671605	0.7125845171649504	-6114552001.197151
54	10283.5	0.07581242717301331	0.8014113449515267	0.7129090642510183	-6114552001.198589
54	10283.75	0.0767147331589978	0.8289337997086138	0.739618659035828	-6114552001.171066
55	10284.0	0.07782215773213084	0.8328132937163236	0.7414533954769706	-6114552001.167187
55	10284.25	0.07848688320447915	0.842051644962233	0.7520363353742764	-6114552001.1579485
55	10284.5	0.07877175413963006	0.8163121375748307	0.7284483330490612	-6114552001.183687
55	10284.75	0.07495064869212276	0.797559317497226	0.7077093721247144	-6114552001.20244
56	10285.0	0.07839616874472609	0.8248698064366389	0.7364430521824867	-6114552001.175131
56	10285.25	0.077435361224207	0.8138929962891613	0.7257497813464593	-6114552001.186108
56	10285.5	0.07748480998491268	0.848552919814763	0.7615777048999794	-6114552001.151447
56	10285.75	0.07836633050976294	0.8467135889776362	0.7590125046849324	-6114552001.153286
57	10286.0	0.08143111393795412	0.8267466981215976	0.7381148888729357	-6114552001.173254
57	10286.25	0.07857395037590616	0.782362097045404	0.6946624220158945	-6114552001.217638
57	10286.5	0.08148160118882894	0.8295809836056275	0.7384417516386563	-6114552001.17042
57	10286.75	0.08267386208871641	0.8790319748742302	0.781785666361514	-6114552001.120968
58	10287.0	0.07473977639056155	0.7918415620398306	0.7016006278907886	-6114552001.2081585
58	10287.25	0.07553096602946877	0.8446168872825344	0.754417480991911	-6114552001.155383
58	10287.5	0.06928029092840941	0.801127579885759	0.7147459622148027	-6114552001.198873
58	10287.75	0.07338178310928412	0.798912741862985	0.7146598772895915	-6114552001.201088
59	10288.0	0.07739084351591732	0.8694481523814901	0.7798637090413251	-6114552001.130552
59	10288.25	0.075601831090583	0.8045395005791385	0.7095635377349223	-6114552001.19546
59	10288.5	0.07879148878660702	0.8450377248319892	0.7593403473400814	-6114552001.154963
59	10288.75	0.07556781206378184	0.8313610202093612	0.7359414466798123	-6114552001.168639
60	10289.0	0.07982069209891689	0.8155995237901814	0.7273074069487927	-6114552001.184401
60	10289.25	0.07178169752495887	0.787636680562105	0.6953742271255235	-6114552001.212363
60	10289.5	0.07131622696850226	0.8327875940051661	0.7383380725802999	-6114552001.1672125
60	10289.75	0.06702410188252426	0.7860731524977815	0.7041071989259764	-6114552001.213926
61	10290.0	0.07052795794170025	0.802829928310427	0.7181747586304783	-6114552001.19717
61	10290.25	0.06711443963790306	0.7882595541184846	0.7023072028836377	-6114552001.2117405
61	10290.5	0.0671639098204957	0.8254535237521619	0.7299604094885482	-6114552001.174546
61	10290.75	0.07107615219169507	0.8005402776557381	0.7094834065143835	-6114552001.199459
62	10291.0	0.07629163711496727	0.8291419521846408	0.7359764146701514	-6114552001.170858
62	10291.25	0.06825687382691425	0.8225912319196448	0.7357183410969944	-6114552001.177408
62	10291.5	0.06855735359175733	0.8140145592875042	0.7218177374823916	-6114552001.185986
62	10291.75	0.07353530475838362	0.8430661633979156	0.7574833804826986	-6114552001.156934
63	10292.0	0.07288818635356682	0.8378724548313311	0.7465877534195995	-6114552001.1621275
63	10292.25	0.07592377174888824	0.8167317640689256	0.73468065494936	-6114552001.183268
63	10292.5	0.07657356460144463	0.8213291997745867	0.7302407085619799	-6114552001.178671
63	10292.75	0.07858253468970638	0.8408430734533348	0.747802822359627	-6114552001.159157
64	10293.0	0.07351507030680955	0.7967932272494747	0.7046548570030866	-6114552001.203207
64	10293.25	0.07463752395974546	0.8170967315367585	0.7252084252162798	-6114552001.182903
64	10293.5	0.0717752287092642	0.8126881663381439	0.7242144038603707	-6114552001.187311
64	10293.75	0.06940563877751726	0.8176352641479906	0.7324502506013009	-6114552001.182365
65	10294.0	0.06712923747057867	0.8060656027174955	0.7145093847840888	-6114552001.193934
65	10294.25	0.07169158491791058	0.7888614453834842	0.7033095864251598	-6114552001.211139
65	10294.5	0.07213436825664783	0.8173872609615803	0.726787919181055	-6114552001.182613
65	10294.75	0.07091046685737186	0.808869054919517	0.7223056595989448	-6114552001.191132
66	10295.0	0.06688439283463433	0.77740330219861	0.6911270554100849	-6114552001.222597
66	10295.25	0.06739388402365473	0.8142668175373687	0.7241651701266828	-6114552001.185734
66	10295.5	0.07131266377288814	0.8388202828099025	0.7479054953460462	-6114552001.16118
66	10295.75	0.0685479486657402	0.8238113441062244	0.7387384001954701	-6114552001.176188
67	10296.0	0.06944127298630384	0.8305589386629777	0.7408255355675368	-6114552001.169441
67	10296.25	0.07175397891774352	0.8278819758647085	0.7428210841618702	-6114552001.172118
67	10296.5	0.06755698259164328	0.8105143206341522	0.7242220510077279	-6114552001.189486
67	10296.75	0.07052072443112554	0.80709557117213	0.7123114551470439	-6114552001.192904
68	10297.0	0.07330734482063514	0.8225981431221447	0.734295258645994	-6114552001.1774025
68	10297.25	0.07707530325451048	0.798841335944385	0.7062938515270338	-6114552001.201159
68	10297.5	0.07363908513705673	0.8403379713156636	0.7480528756099017	-6114552001.159662
68	10297.75	0.0741409059169656	0.8403154744800203	0.7522343488871351	-6114552001.159685
69	10298.0	0.06474075944641466	0.8066661002868765	0.7207653798954556	-6114552001.193335
69	10298.25	0.07192011339901906	0.82989208198979	0.7377610205494757	-6114552001.170108
69	10298.5	0.07947123273722244	0.8202146788293943	0.7383207896392502	-6114552001.179785
69	10298.75	0.07389640930758291	0.8227259503473664	0.7386677771005644	-6114552001.177275
70	10299.0	0.07540643030950127	0.8089581654281779	0.7147479162229782	-6114552001.191042
70	10299.25	0.07481349735933367	0.8476697842746937	0.7618152203012222	-6114552001.15233
70	10299.5	0.07322336391321269	0.8089032976201505	0.7199784881311398	-6114552001.191097
70	10299.75	0.06844865384296006	0.8278103628867659	0.7436651178811747	-6114552001.17219
71	10300.0	0.06874140745732946	0.789339688133158	0.7008396493055087	-6114552001.210661
71	10300.25	0.07559487443176724	0.8223661603353231	0.7317477864587105	-6114552001.177633
71	10300.5	0.07776383281096999	0.8538085680057054	0.7681162599514956	-6114552001.146192
71	10300.75	0.06898106265191925	0.7938907596270373	0.7050085084327953	-6114552001.206109
72	10301.0	0.07487785071582359	0.7921532880767751	0.705430655097962	-6114552001.207847
72	10301.25	0.07343647218702627	0.8212066493764618	0.7344350392131408	-6114552001.178793
72	10301.5	0.07619358746912203	0.8525779864083549	0.7543911433771433	-6114552001.147422
72	10301.75	0.07597754473880898	0.8402994686079635	0.7498341288608823	-6114552001.1597
73	10302.0	0.069211633369877	0.8120474725273089	0.7243744105725219	-6114552001.187952
73	10302.25	0.0724217214965181	0.8234358567112434	0.7398382085257365	-6114552001.176564
73	10302.5	0.0735577211861684	0.8164124224405841	0.7227554780777834	-6114552001.183588
73	10302.75	0.07366728503117757	0.8245193254208806	0.7403825968228538	-6114552001.175481
74	10303.0	0.07588033254600589	0.8347495247533315	0.7472769798209361	-6114552001.165251
74	10303.25	0.07072681605270396	0.8004716702624591	0.7117429422506024	-6114552001.199528
74	10303.5	0.07632816294105994	0.8107941148572954	0.7233760304283089	-6114552001.189206
74	10303.75	0.07657529440621917	0.8152657333908393	0.7204565145045763	-6114552001.184734
75	10304.0	0.07307200989500288	0.8432662788055615	0.7603446774741116	-6114552001.1567335
75	10304.25	0.06566383952342857	0.8050578215594935	0.7091054842585823	-6114552001.194942
75	10304.5	0.0739373247142815	0.8115831478821256	0.7264209031299638	-6114552001.188417
75	10304.75	0.07291286449712849	0.8122934100179021	0.7280774893432802	-6114552001.187706
76	10305.0	0.07814788672276204	0.8407359241314677	0.749447864821264	-6114552001.159264
76	10305.25	0.07423355143266976	0.7970062472472912	0.7094330366770488	-6114552001.202993
76	10305.5	0.07165122644893816	0.7960636002055395	0.7054460400415044	-6114552001.203937
76	10305.75	0.07715368069740867	0.7919026320857837	0.7061437957129175	-6114552001.208097
77	10306.0	0.06641497676416772	0.7889634296599395	0.7054824740245937	-6114552001.211037
77	10306.25	0.06793295619358501	0.8157101850429332	0.721856590001416	-6114552001.18429
77	10306.5	0.06608322134841575	0.8159372433956747	0.722926589680521	-6114552001.184063
77	10306.75	0.06987379088741377	0.799578816612086	0.71057790383762	-6114552001.200421
78	10307.0	0.07908948483849886	0.8942405640370172	0.7911822116201589	-6114552001.10576
78	10307.25	0.08193130862912094	0.8396676791541562	0.751466168735068	-6114552001.160332
78	10307.5	0.0871254213938801	0.848656103759331	0.7561161620606067	-6114552001.151344
78	10307.75	0.08224127101774775	0.8236435221420171	0.7401045833662503	-6114552001.176356
79	10308.0	0.09079153971988635	0.8630549126009879	0.772065486894718	-6114552001.136946
79	10308.25	0.09088009156706585	0.8337128901218167	0.7403995965566524	-6114552001.166286
79	10308.5	0.08476890995740373	0.8414957974402758	0.7536653267238814	-6114552001.1585045
79	10308.75	0.08736219350357431	0.8223688978244219	0.7352252874672262	-6114552001.177631
80	10309.0	0.08425907310924667	0.8273471397747633	0.7361428093703957	-6114552001.172653
80	10309.25	0.08143240223364079	0.8043465653375803	0.7080065197433646	-6114552001.195654
80	10309.5	0.08350312594549762	0.8126168686688394	0.7258589694375298	-6114552001.187384
80	10309.75	0.08808772666403768	0.8443763560501983	0.7579537746302288	-6114552001.155623
81	10310.0	0.08283832410926589	0.8313591705376896	0.7444149775866687	-6114552001.16864
81	10310.25	0.0885055929413668	0.7961363750011035	0.7046343872892349	-6114552001.203863
81	10310.5	0.0813363853075754	0.7875832165434977	0.7001731284977055	-6114552001.212417
81	10310.75	0.08033025635375482	0.7654601456267659	0.6758670865585289	-6114552001.23454
82	10311.0	0.09180391408098758	1.07678180115313	2.076826387576638	-6114552000.923218
