ET_time(sec) 	 time(sec of day) 	 freq_residual(Hz=exp-theo) 	 exp_dopp 	 theo_dopp 
687365842.4323573	10573.25000	-2792.770239	17500.87640	20293.64664
687365842.6823573	10573.50000	-2796.111901	17497.49780	20293.60970
687365842.9323573	10573.75000	-2792.718762	17500.85400	20293.57276
687365843.1823573	10574.00000	-2792.972422	17500.56340	20293.53582
687365843.4323573	10574.25000	-2788.926383	17504.57250	20293.49888
687365843.6823573	10574.50000	-2794.469241	17498.99270	20293.46194
687365843.9323573	10574.75000	-2792.583599	17500.84140	20293.42500
687365844.1823573	10575.00000	-2795.591255	17497.79680	20293.38806
687365844.4323573	10575.25000	-2794.434512	17498.91660	20293.35111
687365844.6823573	10575.50000	-2794.587167	17498.72700	20293.31417
687365844.9323573	10575.75000	-2796.129121	17497.14810	20293.27722
687365845.1823573	10576.00000	-2792.641874	17500.59840	20293.24027
687365845.4323573	10576.25000	-2794.100526	17499.10280	20293.20333
687365845.6823573	10576.50000	-2794.619278	17498.54710	20293.16638
687365845.9323573	10576.75000	-2795.174328	17497.95510	20293.12943
687365846.1823573	10577.00000	-2794.007977	17499.08450	20293.09248
687365846.4323573	10577.25000	-2793.764826	17499.29070	20293.05553
687365846.6823573	10577.50000	-2793.998874	17499.01970	20293.01857
687365846.9323573	10577.75000	-2793.179620	17499.80200	20292.98162
687365847.1823573	10578.00000	-2793.802467	17499.14220	20292.94467
687365847.4323573	10578.25000	-2792.538812	17500.36890	20292.90771
687365847.6823573	10578.50000	-2792.362256	17500.50850	20292.87076
687365847.9323573	10578.75000	-2793.523099	17499.31070	20292.83380
687365848.1823573	10579.00000	-2790.897641	17501.89920	20292.79684
687365848.4323573	10579.25000	-2793.668182	17499.09170	20292.75988
687365848.6823573	10579.50000	-2794.196022	17498.52690	20292.72292
687365848.9323573	10579.75000	-41.718462	20250.96750	20292.68596
687365849.1823573	10580.00000	-2792.545501	17500.10350	20292.64900
687365849.4323573	10580.25000	-2790.791739	17501.82030	20292.61204
687365849.6823573	10580.50000	-2792.563776	17500.01130	20292.57508
687365849.9323573	10580.75000	-2795.233811	17497.30430	20292.53811
687365850.1823573	10581.00000	-2792.028546	17500.47260	20292.50115
687365850.4323573	10581.25000	-2793.198280	17499.26590	20292.46418
687365850.6823573	10581.50000	-2791.061014	17501.36620	20292.42721
687365850.9323573	10581.75000	-2788.051946	17504.33830	20292.39025
687365851.1823573	10582.00000	-2788.591677	17503.76160	20292.35328
687365851.4323573	10582.25000	-2789.854207	17502.46210	20292.31631
687365851.6823573	10582.50000	-2790.887136	17501.39220	20292.27934
687365851.9323573	10582.75000	-2791.037866	17501.20450	20292.24237
687365852.1823573	10583.00000	-2791.226393	17500.97900	20292.20539
687365852.4323573	10583.25000	-2791.702720	17500.46570	20292.16842
687365852.6823573	10583.50000	-2788.294146	17503.83730	20292.13145
687365852.9323573	10583.75000	-2790.638871	17501.45560	20292.09447
687365853.1823573	10584.00000	-2789.570194	17502.48730	20292.05749
687365853.4323573	10584.25000	-2794.162018	17497.85850	20292.02052
687365853.6823573	10584.50000	-2790.833540	17501.15000	20291.98354
687365853.9323573	10584.75000	-2788.591561	17503.35500	20291.94656
687365854.1823573	10585.00000	-2786.751781	17505.15780	20291.90958
687365854.4323573	10585.25000	-2790.260601	17501.61200	20291.87260
687365854.6823573	10585.50000	-2789.080419	17502.75520	20291.83562
687365854.9323573	10585.75000	-2790.350637	17501.44800	20291.79864
687365855.1823573	10586.00000	-2789.415253	17502.34640	20291.76165
687365855.4323573	10586.25000	-2788.252069	17503.47260	20291.72467
687365855.6823573	10586.50000	-2789.788484	17501.89920	20291.68768
687365855.9323573	10586.75000	-2790.674698	17500.97600	20291.65070
687365856.1823573	10587.00000	-2789.462411	17502.15130	20291.61371
687365856.4323573	10587.25000	-2784.648424	17506.92830	20291.57672
687365856.6823573	10587.50000	-2788.292635	17503.24710	20291.53973
687365856.9323573	10587.75000	-2788.482345	17503.02040	20291.50275
687365857.1823573	10588.00000	-2788.853955	17502.61180	20291.46575
687365857.4323573	10588.25000	-2787.947863	17503.48090	20291.42876
687365857.6823573	10588.50000	-2790.594371	17500.79740	20291.39177
687365857.9323573	10588.75000	-2788.010078	17503.34470	20291.35478
687365858.1823573	10589.00000	-2787.653483	17503.66430	20291.31778
687365858.4323573	10589.25000	-2787.725588	17503.55520	20291.28079
687365858.6823573	10589.50000	-2788.715193	17502.52860	20291.24379
687365858.9323573	10589.75000	-40.276695	20250.93010	20291.20680
687365859.1823573	10590.00000	-2787.116297	17504.05350	20291.16980
687365859.4323573	10590.25000	-2789.358699	17501.77410	20291.13280
687365859.6823573	10590.50000	-2787.098299	17503.99750	20291.09580
687365859.9323573	10590.75000	-2784.808598	17506.25020	20291.05880
687365860.1823573	10591.00000	-2787.471997	17503.54980	20291.02180
687365860.4323573	10591.25000	-2786.341694	17504.64310	20290.98479
687365860.6823573	10591.50000	-2787.289691	17503.65810	20290.94779
687365860.9323573	10591.75000	-2786.181387	17504.72940	20290.91079
687365861.1823573	10592.00000	-2785.398382	17505.47540	20290.87378
687365861.4323573	10592.25000	-2787.099675	17503.73710	20290.83678
687365861.6823573	10592.50000	-2787.501468	17503.29830	20290.79977
687365861.9323573	10592.75000	-2788.162461	17502.60030	20290.76276
687365862.1823573	10593.00000	-2784.972652	17505.75310	20290.72575
687365862.4323573	10593.25000	-2786.653542	17504.03520	20290.68874
687365862.6823573	10593.50000	-2786.179131	17504.47260	20290.65173
687365862.9323573	10593.75000	-2785.977920	17504.63680	20290.61472
687365863.1823573	10594.00000	-2785.689008	17504.88870	20290.57771
687365863.4323573	10594.25000	-2785.475294	17505.06540	20290.54069
687365863.6823573	10594.50000	-2785.427080	17505.07660	20290.50368
687365863.9323573	10594.75000	-2792.107365	17498.35930	20290.46667
687365864.1823573	10595.00000	-2784.166049	17506.26360	20290.42965
687365864.4323573	10595.25000	-2783.367032	17507.02560	20290.39263
687365864.6823573	10595.50000	-2785.716814	17504.63880	20290.35561
687365864.9323573	10595.75000	-2783.983495	17506.33510	20290.31859
687365865.1823573	10596.00000	-2784.248975	17506.03260	20290.28158
687365865.4323573	10596.25000	-2784.510154	17505.73440	20290.24455
687365865.6823573	10596.50000	-2784.326233	17505.88130	20290.20753
687365865.9323573	10596.75000	-2786.441310	17503.72920	20290.17051
687365866.1823573	10597.00000	-2784.444387	17505.68910	20290.13349
687365866.4323573	10597.25000	-2783.681463	17506.41500	20290.09646
687365866.6823573	10597.50000	-2784.247137	17505.81230	20290.05944
687365866.9323573	10597.75000	-2784.124311	17505.89810	20290.02241
687365867.1823573	10598.00000	-2782.211084	17507.77430	20289.98538
687365867.4323573	10598.25000	-2782.906556	17507.04180	20289.94836
687365867.6823573	10598.50000	-2783.022027	17506.88930	20289.91133
687365867.9323573	10598.75000	-2782.250398	17507.62390	20289.87430
687365868.1823573	10599.00000	-2783.769667	17506.06760	20289.83727
687365868.4323573	10599.25000	-2782.075736	17507.72450	20289.80024
687365868.6823573	10599.50000	-2778.522503	17511.24070	20289.76320
687365868.9323573	10599.75000	-2784.023970	17505.70220	20289.72617
687365869.1823573	10600.00000	-2785.012036	17504.67710	20289.68914
687365869.4323573	10600.25000	-2788.382601	17501.26950	20289.65210
687365869.6823573	10600.50000	-2782.172764	17507.44230	20289.61506
687365869.9323573	10600.75000	-2781.714827	17507.86320	20289.57803
687365870.1823573	10601.00000	-2782.350989	17507.19000	20289.54099
687365870.4323573	10601.25000	-2784.121650	17505.38230	20289.50395
687365870.6823573	10601.50000	-2782.430010	17507.03690	20289.46691
687365870.9323573	10601.75000	-2781.951370	17507.47850	20289.42987
687365871.1823573	10602.00000	-2781.696528	17507.69630	20289.39283
687365871.4323573	10602.25000	-2780.724085	17508.63170	20289.35578
687365871.6823573	10602.50000	-2781.184642	17508.13410	20289.31874
687365871.9323573	10602.75000	-2784.022197	17505.25950	20289.28170
687365872.1823573	10603.00000	-2782.847153	17506.39750	20289.24465
687365872.4323573	10603.25000	-2780.799506	17508.40810	20289.20761
687365872.6823573	10603.50000	-2780.458258	17508.71230	20289.17056
687365872.9323573	10603.75000	-2780.699312	17508.43420	20289.13351
687365873.1823573	10604.00000	-2780.002663	17509.09380	20289.09646
687365873.4323573	10604.25000	-2781.152413	17507.90700	20289.05941
687365873.6823573	10604.50000	-2781.455462	17507.56690	20289.02236
687365873.9323573	10604.75000	-2779.961711	17509.02360	20288.98531
687365874.1823573	10605.00000	-2779.805258	17509.14300	20288.94826
687365874.4323573	10605.25000	-2781.212004	17507.69920	20288.91120
687365874.6823573	10605.50000	-2779.518250	17509.35590	20288.87415
687365874.9323573	10605.75000	-2779.890495	17508.94660	20288.83710
687365875.1823573	10606.00000	-2779.242539	17509.55750	20288.80004
687365875.4323573	10606.25000	-2779.740682	17509.02230	20288.76298
687365875.6823573	10606.50000	-2777.426424	17511.29950	20288.72592
687365875.9323573	10606.75000	-2779.838465	17508.85040	20288.68886
687365876.1823573	10607.00000	-2781.371305	17507.28050	20288.65180
687365876.4323573	10607.25000	-2777.532744	17511.08200	20288.61474
687365876.6823573	10607.50000	-2778.242682	17510.33500	20288.57768
687365876.9323573	10607.75000	-2777.310619	17511.23000	20288.54062
687365877.1823573	10608.00000	-2778.698256	17509.80530	20288.50356
687365877.4323573	10608.25000	-2777.429592	17511.03690	20288.46649
687365877.6823573	10608.50000	-2779.415827	17509.01360	20288.42943
687365877.9323573	10608.75000	-2780.058961	17508.33340	20288.39236
687365878.1823573	10609.00000	-2778.377894	17509.97740	20288.35529
687365878.4323573	10609.25000	-2778.318626	17509.99960	20288.31823
687365878.6823573	10609.50000	-2777.978957	17510.30220	20288.28116
687365878.9323573	10609.75000	-2778.465086	17509.77900	20288.24409
687365879.1823573	10610.00000	-2778.118516	17510.08850	20288.20702
687365879.4323573	10610.25000	-2777.250944	17510.91900	20288.16994
687365879.6823573	10610.50000	-2776.781772	17511.35110	20288.13287
687365879.9323573	10610.75000	-2777.369998	17510.72580	20288.09580
687365880.1823573	10611.00000	-2776.559823	17511.49890	20288.05872
687365880.4323573	10611.25000	-2777.211148	17510.81050	20288.02165
687365880.6823573	10611.50000	-2776.143273	17511.84130	20287.98457
687365880.9323573	10611.75000	-2775.237295	17512.71020	20287.94750
687365881.1823573	10612.00000	-2775.823217	17512.08720	20287.91042
687365881.4323573	10612.25000	-2776.357338	17511.51600	20287.87334
687365881.6823573	10612.50000	-2777.090458	17510.74580	20287.83626
687365881.9323573	10612.75000	-2775.505677	17512.29350	20287.79918
687365882.1823573	10613.00000	-2776.972595	17510.78950	20287.76210
687365882.4323573	10613.25000	-2776.681713	17511.04330	20287.72501
687365882.6823573	10613.50000	-2776.166330	17511.52160	20287.68793
687365882.9323573	10613.75000	-2775.370245	17512.28060	20287.65085
687365883.1823573	10614.00000	-2786.788660	17500.82510	20287.61376
687365883.4323573	10614.25000	-2776.193574	17511.38310	20287.57667
687365883.6823573	10614.50000	-2778.152587	17509.38700	20287.53959
687365883.9323573	10614.75000	-2775.563298	17511.93920	20287.50250
687365884.1823573	10615.00000	-2774.359709	17513.10570	20287.46541
687365884.4323573	10615.25000	-2774.828619	17512.59970	20287.42832
687365884.6823573	10615.50000	-2775.887930	17511.50330	20287.39123
687365884.9323573	10615.75000	-2774.753237	17512.60090	20287.35414
687365885.1823573	10616.00000	-2777.001245	17510.31580	20287.31704
687365885.4323573	10616.25000	-2775.208052	17512.07190	20287.27995
687365885.6823573	10616.50000	-2776.387657	17510.85520	20287.24286
687365885.9323573	10616.75000	-2773.468161	17513.73760	20287.20576
687365886.1823573	10617.00000	-2774.124165	17513.04450	20287.16867
687365886.4323573	10617.25000	-2774.674168	17512.45740	20287.13157
687365886.6823573	10617.50000	-2774.524071	17512.57040	20287.09447
687365886.9323573	10617.75000	-2772.577772	17514.47960	20287.05737
687365887.1823573	10618.00000	-2773.207971	17513.81230	20287.02027
687365887.4323573	10618.25000	-2773.779871	17513.20330	20286.98317
687365887.6823573	10618.50000	-2774.066169	17512.87990	20286.94607
687365887.9323573	10618.75000	-2772.827666	17514.08130	20286.90897
687365888.1823573	10619.00000	-2772.501862	17514.37000	20286.87186
687365888.4323573	10619.25000	-2772.955758	17513.87900	20286.83476
687365888.6823573	10619.50000	-2775.383453	17511.41420	20286.79765
687365888.9323573	10619.75000	-2777.402947	17509.35760	20286.76055
687365889.1823573	10620.00000	-2774.811240	17511.91220	20286.72344
687365889.4323573	10620.25000	-2773.189132	17513.49720	20286.68633
687365889.6823573	10620.50000	-2771.707522	17514.94170	20286.64922
687365889.9323573	10620.75000	-2772.684513	17513.92760	20286.61211
687365890.1823573	10621.00000	-2773.386302	17513.18870	20286.57500
687365890.4323573	10621.25000	-2772.632690	17513.90520	20286.53789
687365890.6823573	10621.50000	-2773.325078	17513.17570	20286.50078
687365890.9323573	10621.75000	-2771.531965	17514.93170	20286.46366
687365891.1823573	10622.00000	-2773.871250	17512.55530	20286.42655
687365891.4323573	10622.25000	-2771.888735	17514.50070	20286.38943
687365891.6823573	10622.50000	-2772.046018	17514.30630	20286.35232
687365891.9323573	10622.75000	-2771.923602	17514.39160	20286.31520
687365892.1823573	10623.00000	-2770.674283	17515.60380	20286.27808
687365892.4323573	10623.25000	-2771.876764	17514.36420	20286.24096
687365892.6823573	10623.50000	-2771.239644	17514.96420	20286.20384
687365892.9323573	10623.75000	-2770.821024	17515.34570	20286.16672
687365893.1823573	10624.00000	-2773.724701	17512.40490	20286.12960
687365893.4323573	10624.25000	-2768.587278	17517.50520	20286.09248
687365893.6823573	10624.50000	-2771.096355	17514.95900	20286.05536
687365893.9323573	10624.75000	-2773.000931	17513.01730	20286.01823
687365894.1823573	10625.00000	-2770.545005	17515.43610	20285.98111
687365894.4323573	10625.25000	-2771.804079	17514.13990	20285.94398
687365894.6823573	10625.50000	-2771.918752	17513.98810	20285.90685
687365894.9323573	10625.75000	-2770.824824	17515.04490	20285.86972
687365895.1823573	10626.00000	-2771.538594	17514.29400	20285.83259
687365895.4323573	10626.25000	-2773.709165	17512.08630	20285.79547
687365895.6823573	10626.50000	-2770.332034	17515.42630	20285.75833
687365895.9323573	10626.75000	-2770.613502	17515.10770	20285.72120
687365896.1823573	10627.00000	-2771.658271	17514.02580	20285.68407
687365896.4323573	10627.25000	-2770.627336	17515.01960	20285.64694
687365896.6823573	10627.50000	-2771.191402	17514.41840	20285.60980
687365896.9323573	10627.75000	-2773.806967	17511.76570	20285.57267
687365897.1823573	10628.00000	-2770.783831	17514.75170	20285.53553
687365897.4323573	10628.25000	-2767.724093	17517.77430	20285.49839
687365897.6823573	10628.50000	-2769.438555	17516.02270	20285.46126
687365897.9323573	10628.75000	-2769.786416	17515.63770	20285.42412
687365898.1823573	10629.00000	-2770.121577	17515.26540	20285.38698
687365898.4323573	10629.25000	-2768.210035	17517.13980	20285.34984
687365898.6823573	10629.50000	-2768.231393	17517.08130	20285.31269
687365898.9323573	10629.75000	-2766.504051	17518.77150	20285.27555
687365899.1823573	10630.00000	-2769.391007	17515.84740	20285.23841
687365899.4323573	10630.25000	-2769.404863	17515.79640	20285.20126
687365899.6823573	10630.50000	-2767.890117	17517.27400	20285.16412
687365899.9323573	10630.75000	-2768.429471	17516.69750	20285.12697
687365900.1823573	10631.00000	-2769.256724	17515.83310	20285.08982
687365900.4323573	10631.25000	-2766.363675	17518.68900	20285.05268
687365900.6823573	10631.50000	-2767.736826	17517.27870	20285.01553
687365900.9323573	10631.75000	-2765.423677	17519.55470	20284.97838
687365901.1823573	10632.00000	-2769.030126	17515.91110	20284.94123
687365901.4323573	10632.25000	-2768.846474	17516.05760	20284.90407
687365901.6823573	10632.50000	-2768.019222	17516.84770	20284.86692
687365901.9323573	10632.75000	-2767.281868	17517.54790	20284.82977
687365902.1823573	10633.00000	-2767.790914	17517.00170	20284.79261
687365902.4323573	10633.25000	-2768.688858	17516.06660	20284.75546
687365902.6823573	10633.50000	-2765.137002	17519.58130	20284.71830
687365902.9323573	10633.75000	-2767.697345	17516.98380	20284.68115
687365903.1823573	10634.00000	-2767.464187	17517.17980	20284.64399
687365903.4323573	10634.25000	-2767.647228	17516.95960	20284.60683
687365903.6823573	10634.50000	-2767.085669	17517.48400	20284.56967
687365903.9323573	10634.75000	-2767.913608	17516.61890	20284.53251
687365904.1823573	10635.00000	-2766.171946	17518.32340	20284.49535
687365904.4323573	10635.25000	-2768.868782	17515.58940	20284.45818
687365904.6823573	10635.50000	-2764.569620	17519.85140	20284.42102
687365904.9323573	10635.75000	-2765.699455	17518.68440	20284.38386
687365905.1823573	10636.00000	-2766.895390	17517.45130	20284.34669
687365905.4323573	10636.25000	-2766.631423	17517.67810	20284.30952
687365905.6823573	10636.50000	-2766.683956	17517.58840	20284.27236
687365905.9323573	10636.75000	-2765.113588	17519.12160	20284.23519
687365906.1823573	10637.00000	-2764.931120	17519.26690	20284.19802
687365906.4323573	10637.25000	-2763.459550	17520.70130	20284.16085
687365906.6823573	10637.50000	-2769.739778	17514.38390	20284.12368
687365906.9323573	10637.75000	-2760.479807	17523.60670	20284.08651
687365907.1823573	10638.00000	-2765.912934	17518.13640	20284.04933
687365907.4323573	10638.25000	-2764.404961	17519.60720	20284.01216
687365907.6823573	10638.50000	-2763.098786	17520.87620	20283.97499
687365907.9323573	10638.75000	-2764.589311	17519.34850	20283.93781
687365908.1823573	10639.00000	-2765.072234	17518.82840	20283.90063
687365908.4323573	10639.25000	-2764.648157	17519.21530	20283.86346
687365908.6823573	10639.50000	-2767.099679	17516.72660	20283.82628
687365908.9323573	10639.75000	-2765.404600	17518.38450	20283.78910
687365909.1823573	10640.00000	-2764.354220	17519.39770	20283.75192
687365909.4323573	10640.25000	-2764.135840	17519.57890	20283.71474
687365909.6823573	10640.50000	-2760.180757	17523.49680	20283.67756
687365909.9323573	10640.75000	-2766.577775	17517.06260	20283.64038
687365910.1823573	10641.00000	-2763.358291	17520.24490	20283.60319
687365910.4323573	10641.25000	-2767.671707	17515.89430	20283.56601
687365910.6823573	10641.50000	-2763.163421	17520.36540	20283.52882
687365910.9323573	10641.75000	-2762.278434	17521.21320	20283.49163
687365911.1823573	10642.00000	-2763.467648	17519.98680	20283.45445
687365911.4323573	10642.25000	-2762.331760	17521.08550	20283.41726
687365911.6823573	10642.50000	-2762.814970	17520.56510	20283.38007
687365911.9323573	10642.75000	-2762.418481	17520.92440	20283.34288
687365912.1823573	10643.00000	-2763.468890	17519.83680	20283.30569
687365912.4323573	10643.25000	-2762.720199	17520.54830	20283.26850
687365912.6823573	10643.50000	-2762.016106	17521.21520	20283.23131
687365912.9323573	10643.75000	-2762.523812	17520.67030	20283.19411
687365913.1823573	10644.00000	-2763.288618	17519.86830	20283.15692
687365913.4323573	10644.25000	-2760.302822	17522.81690	20283.11972
687365913.6823573	10644.50000	-2762.974825	17520.10770	20283.08253
687365913.9323573	10644.75000	-2761.823129	17521.22220	20283.04533
687365914.1823573	10645.00000	-32.209931	20250.79820	20283.00813
687365914.4323573	10645.25000	-2761.409132	17521.56180	20282.97093
687365914.6823573	10645.50000	-2760.616532	17522.31720	20282.93373
687365914.9323573	10645.75000	-2760.084731	17522.81180	20282.89653
687365915.1823573	10646.00000	-2762.014830	17520.84450	20282.85933
687365915.4323573	10646.25000	-2756.739826	17526.08230	20282.82213
687365915.6823573	10646.50000	-2760.118823	17522.66610	20282.78492
687365915.9323573	10646.75000	-2761.613418	17521.13430	20282.74772
687365916.1823573	10647.00000	-2761.831013	17520.87950	20282.71051
687365916.4323573	10647.25000	-2759.628807	17523.04450	20282.67331
687365916.6823573	10647.50000	-2760.952200	17521.68390	20282.63610
687365916.9323573	10647.75000	-2761.694491	17520.90440	20282.59889
687365917.1823573	10648.00000	-2753.847382	17528.71430	20282.56168
687365917.4323573	10648.25000	-2758.341873	17524.18260	20282.52447
687365917.6823573	10648.50000	-2762.599462	17519.88780	20282.48726
687365917.9323573	10648.75000	-2760.276750	17522.17330	20282.45005
687365918.1823573	10649.00000	-2761.258838	17521.15400	20282.41284
687365918.4323573	10649.25000	-2760.450324	17521.92530	20282.37562
687365918.6823573	10649.50000	-2761.294210	17521.04420	20282.33841
687365918.9323573	10649.75000	-2762.951995	17519.34920	20282.30119
687365919.1823573	10650.00000	-2759.293678	17522.97030	20282.26398
687365919.4323573	10650.25000	-2759.340761	17522.88600	20282.22676
687365919.6823573	10650.50000	-2759.945443	17522.24410	20282.18954
687365919.9323573	10650.75000	-2759.729224	17522.42310	20282.15232
687365920.1823573	10651.00000	-2759.972804	17522.14230	20282.11510
687365920.4323573	10651.25000	-2758.133583	17523.94430	20282.07788
687365920.6823573	10651.50000	-2758.228262	17523.81240	20282.04066
687365920.9323573	10651.75000	-2758.678539	17523.32490	20282.00344
687365921.1823573	10652.00000	-2759.483415	17522.48280	20281.96622
687365921.4323573	10652.25000	-2760.999991	17520.92900	20281.92899
687365921.6823573	10652.50000	-2759.520566	17522.37120	20281.89177
687365921.9323573	10652.75000	-2760.734239	17521.12030	20281.85454
687365922.1823573	10653.00000	-2761.590012	17520.22730	20281.81731
687365922.4323573	10653.25000	-2756.387284	17525.39280	20281.78008
687365922.6823573	10653.50000	-2759.037556	17522.70530	20281.74286
687365922.9323573	10653.75000	-2756.896225	17524.80940	20281.70563
687365923.1823573	10654.00000	-2758.080395	17523.58800	20281.66839
687365923.4323573	10654.25000	-2758.130563	17523.50060	20281.63116
687365923.6823573	10654.50000	-2755.026930	17526.56700	20281.59393
687365923.9323573	10654.75000	-2757.621396	17523.93530	20281.55670
687365924.1823573	10655.00000	-2758.987462	17522.53200	20281.51946
687365924.4323573	10655.25000	-2760.128927	17521.35330	20281.48223
687365924.6823573	10655.50000	-2757.617091	17523.82790	20281.44499
687365924.9323573	10655.75000	-2760.579153	17520.82860	20281.40775
687365925.1823573	10656.00000	-2757.695615	17523.67490	20281.37052
687365925.4323573	10656.25000	-2756.847476	17524.48580	20281.33328
687365925.6823573	10656.50000	-2756.441036	17524.85500	20281.29604
687365925.9323573	10656.75000	-2757.006195	17524.25260	20281.25880
687365926.1823573	10657.00000	-2756.725654	17524.49590	20281.22155
687365926.4323573	10657.25000	-2758.895511	17522.28880	20281.18431
687365926.6823573	10657.50000	-2753.183668	17527.96340	20281.14707
687365926.9323573	10657.75000	-2756.937023	17524.17280	20281.10982
687365927.1823573	10658.00000	-2758.197477	17522.87510	20281.07258
687365927.4323573	10658.25000	-2755.963431	17525.07190	20281.03533
687365927.6823573	10658.50000	-2757.469085	17523.52900	20280.99808
687365927.9323573	10658.75000	-2755.429937	17525.53090	20280.96084
687365928.1823573	10659.00000	-2757.238987	17523.68460	20280.92359
687365928.4323573	10659.25000	-2755.240837	17525.64550	20280.88634
687365928.6823573	10659.50000	-2756.054586	17524.79450	20280.84909
687365928.9323573	10659.75000	-2755.958635	17524.85320	20280.81184
687365929.1823573	10660.00000	-2756.970482	17523.80410	20280.77458
687365929.4323573	10660.25000	-2752.587529	17528.14980	20280.73733
687365929.6823573	10660.50000	-2754.869074	17525.83100	20280.70007
687365929.9323573	10660.75000	-2754.060519	17526.60230	20280.66282
687365930.1823573	10661.00000	-2755.422663	17525.20290	20280.62556
687365930.4323573	10661.25000	-2752.917806	17527.67050	20280.58831
687365930.6823573	10661.50000	-2756.529448	17524.02160	20280.55105
687365930.9323573	10661.75000	-2755.555889	17524.95790	20280.51379
687365931.1823573	10662.00000	-2758.808429	17521.66810	20280.47653
687365931.4323573	10662.25000	-2755.057669	17525.38160	20280.43927
687365931.6823573	10662.50000	-2753.957007	17526.44500	20280.40201
687365931.9323573	10662.75000	-2753.311544	17527.05320	20280.36474
687365932.1823573	10663.00000	-2754.391380	17525.93610	20280.32748
687365932.4323573	10663.25000	-2752.536115	17527.75410	20280.29022
687365932.6823573	10663.50000	-2755.533551	17524.71940	20280.25295
687365932.9323573	10663.75000	-2753.472384	17526.74330	20280.21568
687365933.1823573	10664.00000	-2754.052217	17526.12620	20280.17842
687365933.4323573	10664.25000	-2753.810249	17526.33090	20280.14115
687365933.6823573	10664.50000	-2753.878980	17526.22490	20280.10388
687365933.9323573	10664.75000	-2751.952411	17528.11420	20280.06661
687365934.1823573	10665.00000	-2752.005240	17528.02410	20280.02934
687365934.4323573	10665.25000	-2752.660068	17527.33200	20279.99207
687365934.6823573	10665.50000	-2753.235895	17526.71890	20279.95480
687365934.9323573	10665.75000	-2752.057722	17527.85980	20279.91752
687365935.1823573	10666.00000	-2753.524848	17526.35540	20279.88025
687365935.4323573	10666.25000	-2752.347473	17527.49550	20279.84297
687365935.6823573	10666.50000	-2752.487196	17527.31850	20279.80570
687365935.9323573	10666.75000	-2754.227719	17525.54070	20279.76842
687365936.1823573	10667.00000	-2752.500541	17527.23060	20279.73114
687365936.4323573	10667.25000	-2754.908863	17524.78500	20279.69386
687365936.6823573	10667.50000	-2753.864983	17525.79160	20279.65658
687365936.9323573	10667.75000	-2752.267802	17527.35150	20279.61930
687365937.1823573	10668.00000	-2752.358520	17527.22350	20279.58202
687365937.4323573	10668.25000	-2754.977937	17524.56680	20279.54474
687365937.6823573	10668.50000	-2752.347554	17527.15990	20279.50745
687365937.9323573	10668.75000	-2750.496570	17528.97360	20279.47017
687365938.1823573	10669.00000	-2752.683985	17526.74890	20279.43288
687365938.4323573	10669.25000	-2752.348398	17527.04720	20279.39560
687365938.6823573	10669.50000	-2752.771811	17526.58650	20279.35831
687365938.9323573	10669.75000	-2752.850623	17526.47040	20279.32102
687365939.1823573	10670.00000	-2752.404434	17526.87930	20279.28373
687365939.4323573	10670.25000	-2752.249744	17526.99670	20279.24644
687365939.6823573	10670.50000	-2750.084353	17529.12480	20279.20915
687365939.9323573	10670.75000	-2748.992562	17530.17930	20279.17186
687365940.1823573	10671.00000	-2750.380970	17528.75360	20279.13457
687365940.4323573	10671.25000	-2751.285476	17527.81180	20279.09728
687365940.6823573	10671.50000	-2750.348282	17528.71170	20279.05998
687365940.9323573	10671.75000	-2750.456486	17528.56620	20279.02269
687365941.1823573	10672.00000	-2749.873591	17529.11180	20278.98539
687365941.4323573	10672.25000	-2750.703693	17528.24440	20278.94809
687365941.6823573	10672.50000	-2749.626695	17529.28410	20278.91080
687365941.9323573	10672.75000	-2749.800596	17529.07290	20278.87350
687365942.1823573	10673.00000	-2749.657197	17529.17900	20278.83620
687365942.4323573	10673.25000	-2752.745196	17526.05370	20278.79890
687365942.6823573	10673.50000	-2749.523894	17529.23770	20278.76159
687365942.9323573	10673.75000	-2745.801992	17532.92230	20278.72429
687365943.1823573	10674.00000	-2751.144088	17527.54290	20278.68699
687365943.4323573	10674.25000	-2751.129783	17527.51990	20278.64968
687365943.6823573	10674.50000	-2748.797478	17529.81490	20278.61238
687365943.9323573	10674.75000	-2749.165572	17529.40950	20278.57507
687365944.1823573	10675.00000	-2749.556865	17528.98090	20278.53777
687365944.4323573	10675.25000	-2750.024457	17528.47600	20278.50046
687365944.6823573	10675.50000	-2749.779848	17528.68330	20278.46315
687365944.9323573	10675.75000	-2748.581339	17529.84450	20278.42584
687365945.1823573	10676.00000	-2749.865828	17528.52270	20278.38853
687365945.4323573	10676.25000	-2749.112816	17529.23840	20278.35122
687365945.6823573	10676.50000	-2750.597203	17527.71670	20278.31390
687365945.9323573	10676.75000	-2748.153191	17530.12340	20278.27659
687365946.1823573	10677.00000	-2747.886076	17530.35320	20278.23928
687365946.4323573	10677.25000	-2750.159561	17528.04240	20278.20196
687365946.6823573	10677.50000	-2748.949145	17529.21550	20278.16464
687365946.9323573	10677.75000	-2746.927628	17531.19970	20278.12733
687365947.1823573	10678.00000	-2747.374010	17530.71600	20278.09001
687365947.4323573	10678.25000	-2751.610291	17526.44240	20278.05269
687365947.6823573	10678.50000	-2747.828071	17530.18730	20278.01537
