x, y
3.166122784056956, 47.86960910265249
3.7017458500226534, 42.309213959811274
3.9704071657074076, 45.76778648054461
4.794659716403539, 46.284428089650376
5.254711020500242, 51.49289822338753
5.948175631237252, 53.25646251352113
6.842907652105363, 55.080426569695135
6.518907678557504, 82.97257025873421
7.704331750655416, 94.4054277375441
8.674196809582082, 77.1342193111204
7.87222638305019, 72.11027132301237
10.251547220298255, 111.71766782717624
