x, y
3.604962292,20.11072996
3.963354817,23.34368862
4.455643257,27.85481783
5.237551777,34.35723426
6.122445664,41.91219366
7.737841949,56.47076698
9.405147641,67.01263397
11.75487236,84.03652362
14.36762512,97.54605844
17.0783347,108.9347651
20.18760255,121.653127
25.65671019,135.8563844
32.7897797,151.7179018
42.85102937,169.4312846
61.56675261,194.5089426
79.56579239,212.4736084
100,230
