year	day	hr	v
2021	269	0	4.4527e+02
2021	269	0	4.4158e+02
2021	269	1	4.4274e+02
2021	269	1	4.3560e+02
2021	269	1	4.4187e+02
2021	269	1	4.3969e+02
2021	269	1	4.4475e+02
2021	269	2	4.4275e+02
2021	269	2	4.4098e+02
2021	269	2	4.3667e+02
2021	269	2	4.3495e+02
2021	269	2	4.3175e+02
2021	269	3	4.3671e+02
2021	269	3	4.2340e+02
2021	269	3	4.2596e+02
2021	269	3	4.2621e+02
2021	269	3	4.2498e+02
2021	269	4	4.2146e+02
2021	269	4	4.2382e+02
2021	269	4	4.2237e+02
2021	269	4	4.2347e+02
2021	269	4	4.2558e+02
2021	269	5	4.2117e+02
2021	269	5	4.1662e+02
2021	269	5	4.2400e+02
2021	269	5	4.1883e+02
2021	269	5	4.2799e+02
2021	269	6	4.2305e+02
2021	269	6	4.2035e+02
2021	269	6	4.2173e+02
2021	269	6	4.2423e+02
2021	269	6	4.2427e+02
2021	269	7	4.2093e+02
2021	269	7	4.2074e+02
2021	269	7	4.1763e+02
2021	269	7	4.1787e+02
2021	269	7	4.1437e+02
2021	269	8	4.1804e+02
2021	269	8	4.0677e+02
2021	269	8	4.1854e+02
2021	269	8	4.1247e+02
2021	269	8	4.1197e+02
2021	269	9	4.0856e+02
2021	269	9	4.1055e+02
2021	269	9	4.1282e+02
2021	269	9	4.1418e+02
2021	269	9	4.1111e+02
2021	269	10	4.1017e+02
2021	269	10	4.0767e+02
2021	269	10	4.0880e+02
2021	269	10	4.1641e+02
2021	269	10	4.1557e+02
2021	269	11	4.1277e+02
2021	269	11	4.1522e+02
2021	269	11	4.1290e+02
2021	269	11	4.1137e+02
2021	269	11	4.0816e+02
2021	269	12	4.0799e+02
2021	269	12	4.0319e+02
2021	269	12	3.9926e+02
2021	269	12	3.8542e+02
2021	269	13	3.8742e+02
2021	269	13	3.9034e+02
2021	269	13	4.0397e+02
2021	269	13	3.9910e+02
2021	269	13	3.9878e+02
2021	269	14	4.0108e+02
2021	269	14	3.9866e+02
2021	269	14	3.9601e+02
2021	269	14	3.9517e+02
2021	269	14	3.9421e+02
2021	269	15	3.9869e+02
2021	269	15	3.9047e+02
2021	269	15	3.8654e+02
2021	269	15	3.8689e+02
2021	269	15	3.8193e+02
2021	269	16	3.8634e+02
2021	269	16	3.8333e+02
2021	269	16	3.7860e+02
2021	269	16	3.7866e+02
2021	269	16	3.7802e+02
2021	269	17	3.8133e+02
2021	269	17	3.7580e+02
2021	269	17	3.7593e+02
2021	269	17	3.7340e+02
2021	269	17	3.7015e+02
2021	269	18	3.8074e+02
2021	269	18	3.7265e+02
2021	269	18	3.7745e+02
2021	269	18	3.7814e+02
2021	269	18	3.7798e+02
2021	269	19	3.7410e+02
2021	269	19	3.7362e+02
2021	269	19	3.7341e+02
2021	269	19	3.8272e+02
2021	269	19	3.7373e+02
2021	269	20	3.7632e+02
2021	269	20	3.7678e+02
2021	269	20	3.7761e+02
2021	269	20	3.7732e+02
2021	269	20	3.7714e+02
2021	269	21	3.7547e+02
2021	269	21	3.7624e+02
2021	269	21	3.7784e+02
2021	269	21	3.7613e+02
2021	269	21	3.7522e+02
2021	269	22	3.7672e+02
2021	269	22	3.7481e+02
2021	269	22	3.7355e+02
2021	269	22	3.7490e+02
2021	269	22	3.7341e+02
2021	269	23	3.7545e+02
2021	269	23	3.7585e+02
2021	269	23	3.7745e+02
2021	269	23	3.8139e+02
2021	269	23	3.8582e+02
2021	270	0	3.8194e+02
2021	270	0	3.8170e+02
2021	270	0	3.8392e+02
2021	270	0	3.8671e+02
2021	270	0	3.8400e+02
2021	270	1	3.7842e+02
2021	270	1	3.7966e+02
2021	270	1	3.7880e+02
2021	270	1	3.8131e+02
2021	270	1	3.8071e+02
2021	270	2	3.8224e+02
2021	270	2	3.8064e+02
2021	270	2	3.8039e+02
2021	270	2	3.8220e+02
2021	270	2	3.8271e+02
2021	270	3	3.8337e+02
2021	270	3	3.8209e+02
2021	270	3	3.8277e+02
2021	270	3	3.8750e+02
2021	270	3	3.8520e+02
2021	270	4	3.8340e+02
2021	270	4	3.8478e+02
2021	270	4	3.8899e+02
2021	270	4	3.8729e+02
2021	270	5	3.8755e+02
2021	270	5	3.9086e+02
2021	270	5	3.9091e+02
2021	270	5	3.9465e+02
2021	270	5	3.9374e+02
2021	270	6	3.9002e+02
2021	270	6	3.8843e+02
2021	270	6	3.8537e+02
2021	270	6	3.8601e+02
2021	270	6	3.8378e+02
2021	270	7	3.8191e+02
2021	270	7	3.8083e+02
2021	270	7	3.7894e+02
2021	270	7	3.8207e+02
2021	270	7	3.7592e+02
2021	270	8	3.7825e+02
2021	270	8	3.7514e+02
2021	270	8	3.8038e+02
2021	270	8	3.7421e+02
2021	270	8	3.7736e+02
2021	270	9	3.7756e+02
2021	270	9	3.7534e+02
2021	270	9	3.7883e+02
2021	270	9	3.7182e+02
2021	270	9	3.7080e+02
2021	270	10	3.7830e+02
2021	270	10	3.7619e+02
2021	270	10	3.7420e+02
2021	270	10	3.7304e+02
2021	270	10	3.6667e+02
2021	270	11	3.6574e+02
2021	270	11	3.6653e+02
2021	270	11	3.6570e+02
2021	270	11	3.6732e+02
2021	270	11	3.6480e+02
2021	270	12	3.6442e+02
2021	270	12	3.6744e+02
2021	270	12	3.6609e+02
2021	270	12	3.6488e+02
2021	270	12	3.6421e+02
2021	270	13	3.6283e+02
2021	270	13	3.6275e+02
2021	270	13	3.6824e+02
2021	270	13	3.6567e+02
2021	270	13	3.6773e+02
2021	270	14	3.6592e+02
2021	270	14	3.6468e+02
2021	270	14	3.6389e+02
2021	270	14	3.6088e+02
2021	270	14	3.6435e+02
2021	270	15	3.6046e+02
2021	270	15	3.6059e+02
2021	270	15	3.6320e+02
2021	270	15	3.6792e+02
2021	270	15	3.7116e+02
2021	270	16	3.7726e+02
2021	270	16	3.6976e+02
2021	270	16	3.7042e+02
2021	270	16	3.7741e+02
2021	270	16	3.8812e+02
2021	270	17	3.8794e+02
2021	270	17	3.8601e+02
2021	270	17	3.7778e+02
2021	270	17	3.7400e+02
2021	270	17	3.7867e+02
2021	270	18	3.7565e+02
2021	270	18	3.7454e+02
2021	270	18	3.7789e+02
2021	270	18	3.8281e+02
2021	270	18	3.8376e+02
2021	270	19	3.8535e+02
2021	270	19	3.8167e+02
2021	270	19	3.7898e+02
2021	270	19	3.7860e+02
2021	270	20	3.8101e+02
2021	270	20	3.7830e+02
2021	270	20	3.6884e+02
2021	270	20	3.7571e+02
2021	270	20	3.7643e+02
2021	270	21	3.7325e+02
2021	270	21	3.8021e+02
2021	270	21	3.9070e+02
2021	270	21	3.8164e+02
2021	270	21	4.1134e+02
2021	270	22	4.1478e+02
2021	270	22	4.1718e+02
2021	270	22	4.1952e+02
2021	270	22	4.1578e+02
2021	270	22	4.1326e+02
2021	270	23	4.1663e+02
2021	270	23	4.2455e+02
2021	270	23	4.2794e+02
2021	270	23	4.4172e+02
2021	270	23	4.4378e+02
2021	271	0	4.5652e+02
2021	271	0	4.4463e+02
2021	271	0	4.3423e+02
2021	271	0	4.4591e+02
2021	271	0	0
2021	271	1	4.4654e+02
2021	271	1	4.5577e+02
2021	271	1	4.4525e+02
2021	271	1	4.4320e+02
2021	271	1	4.5738e+02
2021	271	2	4.5529e+02
2021	271	2	4.5471e+02
2021	271	2	4.5236e+02
2021	271	2	4.6146e+02
2021	271	2	4.6817e+02
2021	271	3	4.6519e+02
2021	271	3	4.8504e+02
2021	271	3	4.7153e+02
2021	271	3	4.6574e+02
2021	271	3	4.6223e+02
2021	271	4	4.5826e+02
2021	271	4	4.6356e+02
2021	271	4	4.6461e+02
2021	271	4	4.6894e+02
2021	271	4	4.7072e+02
2021	271	5	4.6704e+02
2021	271	5	4.6974e+02
2021	271	5	4.7512e+02
2021	271	5	4.7012e+02
2021	271	5	4.6873e+02
2021	271	6	4.7465e+02
2021	271	6	4.7664e+02
2021	271	6	4.8302e+02
2021	271	6	4.8332e+02
2021	271	6	4.9569e+02
2021	271	7	4.9500e+02
2021	271	7	4.9706e+02
2021	271	7	5.0155e+02
2021	271	7	5.0041e+02
2021	271	7	5.0205e+02
2021	271	8	4.9994e+02
2021	271	8	5.0281e+02
2021	271	8	5.0606e+02
2021	271	8	5.0409e+02
2021	271	8	5.0541e+02
2021	271	9	5.0245e+02
2021	271	9	5.0462e+02
2021	271	9	5.1726e+02
2021	271	9	5.0717e+02
2021	271	9	5.0846e+02
2021	271	10	4.9953e+02
2021	271	10	5.0166e+02
2021	271	10	5.0964e+02
2021	271	10	5.0722e+02
2021	271	10	4.9593e+02
2021	271	11	4.9316e+02
2021	271	11	4.9147e+02
2021	271	11	4.9795e+02
2021	271	11	5.1557e+02
2021	271	12	5.2293e+02
2021	271	12	5.2450e+02
2021	271	12	5.2427e+02
2021	271	12	5.2278e+02
2021	271	12	5.0513e+02
2021	271	13	5.0939e+02
2021	271	13	5.0499e+02
2021	271	13	4.8655e+02
2021	271	13	4.8398e+02
2021	271	13	4.8599e+02
2021	271	14	4.8129e+02
2021	271	14	4.7920e+02
2021	271	14	4.7465e+02
2021	271	14	4.7669e+02
2021	271	14	4.7424e+02
2021	271	15	4.9100e+02
2021	271	15	4.8317e+02
2021	271	15	4.9428e+02
2021	271	15	5.2680e+02
2021	271	15	4.9965e+02
2021	271	16	5.0322e+02
2021	271	16	5.0280e+02
2021	271	16	4.9930e+02
2021	271	16	4.9804e+02
2021	271	16	4.8644e+02
2021	271	17	5.0638e+02
2021	271	17	5.0481e+02
2021	271	17	5.1128e+02
2021	271	17	5.0589e+02
2021	271	17	5.0435e+02
2021	271	18	4.9987e+02
2021	271	18	5.0537e+02
2021	271	18	4.9621e+02
2021	271	18	4.9798e+02
2021	271	18	4.9844e+02
2021	271	19	5.0471e+02
2021	271	19	5.0099e+02
2021	271	19	4.9213e+02
2021	271	19	4.9780e+02
2021	271	19	5.0078e+02
2021	271	20	4.9518e+02
2021	271	20	5.0303e+02
2021	271	20	5.0775e+02
2021	271	20	4.9681e+02
2021	271	20	4.8293e+02
2021	271	21	4.8334e+02
2021	271	21	4.8262e+02
2021	271	21	4.7754e+02
2021	271	21	4.8253e+02
2021	271	21	4.8161e+02
2021	271	22	4.8127e+02
2021	271	22	4.7332e+02
2021	271	22	4.7357e+02
2021	271	22	4.7684e+02
2021	271	22	4.7489e+02
2021	271	23	4.7520e+02
2021	271	23	4.7112e+02
2021	271	23	4.7000e+02
2021	271	23	4.6491e+02
2021	271	23	4.6672e+02
2021	272	0	4.6655e+02
2021	272	0	4.6626e+02
2021	272	0	4.6531e+02
2021	272	0	4.6684e+02
2021	272	0	4.6854e+02
2021	272	1	4.6672e+02
2021	272	1	4.6573e+02
2021	272	1	4.6726e+02
2021	272	1	4.6846e+02
2021	272	1	4.6794e+02
2021	272	2	4.6526e+02
2021	272	2	4.6365e+02
2021	272	2	4.5710e+02
2021	272	2	4.5912e+02
2021	272	2	4.5527e+02
2021	272	3	4.6039e+02
2021	272	3	4.4866e+02
2021	272	3	4.5816e+02
2021	272	3	4.5656e+02
2021	272	4	4.5332e+02
2021	272	4	4.5231e+02
2021	272	4	4.4950e+02
2021	272	4	4.4925e+02
2021	272	4	4.4927e+02
2021	272	5	4.4730e+02
2021	272	5	4.4411e+02
2021	272	5	4.3789e+02
2021	272	5	4.4604e+02
2021	272	5	4.4509e+02
2021	272	6	4.3870e+02
2021	272	6	4.3765e+02
2021	272	6	4.4527e+02
2021	272	6	4.4535e+02
2021	272	6	4.4050e+02
2021	272	7	4.4122e+02
2021	272	7	4.3095e+02
2021	272	7	4.2720e+02
2021	272	7	4.2649e+02
2021	272	7	4.3502e+02
2021	272	8	4.3402e+02
2021	272	8	4.3603e+02
2021	272	8	4.3420e+02
2021	272	8	4.3495e+02
2021	272	8	4.3306e+02
2021	272	9	4.3252e+02
2021	272	9	4.3641e+02
2021	272	9	4.3158e+02
2021	272	9	4.2945e+02
2021	272	9	4.3148e+02
2021	272	10	4.3293e+02
2021	272	10	4.2373e+02
2021	272	10	4.2940e+02
2021	272	10	4.2684e+02
2021	272	10	4.1632e+02
2021	272	11	4.2280e+02
2021	272	11	4.2727e+02
2021	272	11	4.2758e+02
2021	272	11	4.1519e+02
2021	272	11	4.0993e+02
2021	272	12	4.1177e+02
2021	272	12	4.1086e+02
2021	272	12	4.0497e+02
2021	272	12	4.0049e+02
2021	272	12	4.0283e+02
2021	272	13	4.0697e+02
2021	272	13	4.0319e+02
2021	272	13	3.9652e+02
2021	272	13	3.9385e+02
2021	272	13	3.9310e+02
2021	272	14	3.9697e+02
2021	272	14	3.9969e+02
2021	272	14	3.9483e+02
2021	272	14	3.8997e+02
2021	272	14	3.9091e+02
2021	272	15	3.9165e+02
2021	272	15	3.9208e+02
2021	272	15	3.9651e+02
2021	272	15	4.1268e+02
2021	272	15	4.0724e+02
2021	272	16	4.0257e+02
2021	272	16	4.0384e+02
2021	272	16	4.0208e+02
2021	272	16	4.0382e+02
2021	272	16	4.0219e+02
2021	272	17	3.9934e+02
2021	272	17	3.9446e+02
2021	272	17	3.9332e+02
2021	272	17	3.9257e+02
2021	272	17	3.9180e+02
2021	272	18	3.9362e+02
2021	272	18	3.9361e+02
2021	272	18	3.9316e+02
2021	272	18	3.8948e+02
2021	272	19	3.9156e+02
2021	272	19	3.8971e+02
2021	272	19	3.8998e+02
2021	272	19	3.9289e+02
2021	272	19	3.8907e+02
2021	272	20	3.8892e+02
2021	272	20	3.8781e+02
2021	272	20	3.8814e+02
2021	272	20	3.8634e+02
2021	272	20	3.8627e+02
2021	272	21	3.8493e+02
2021	272	21	3.8711e+02
2021	272	21	3.8573e+02
2021	272	21	4.0006e+02
2021	272	21	3.9739e+02
2021	272	22	3.9869e+02
2021	272	22	3.8592e+02
2021	272	22	3.8034e+02
2021	272	22	3.8110e+02
2021	272	22	3.8206e+02
2021	272	23	3.8336e+02
2021	272	23	3.8332e+02
2021	272	23	3.8281e+02
2021	272	23	3.8192e+02
2021	272	23	3.7759e+02
2021	273	0	3.8082e+02
2021	273	0	3.8071e+02
2021	273	0	3.8115e+02
2021	273	0	3.7962e+02
2021	273	0	3.8057e+02
2021	273	1	3.8138e+02
2021	273	1	3.8191e+02
2021	273	1	3.8257e+02
2021	273	1	3.8303e+02
2021	273	1	3.8258e+02
2021	273	2	3.8391e+02
2021	273	2	3.8461e+02
2021	273	2	3.8815e+02
2021	273	2	3.8934e+02
2021	273	2	3.9376e+02
2021	273	3	3.9190e+02
2021	273	3	3.8891e+02
2021	273	3	3.8583e+02
2021	273	3	3.8701e+02
2021	273	3	3.8269e+02
2021	273	4	3.8107e+02
2021	273	4	3.7983e+02
2021	273	4	3.8070e+02
2021	273	4	3.8087e+02
2021	273	4	3.7929e+02
2021	273	5	3.8015e+02
2021	273	5	3.7872e+02
2021	273	5	3.8189e+02
2021	273	5	3.7916e+02
2021	273	5	3.8127e+02
2021	273	6	3.8053e+02
2021	273	6	3.8180e+02
2021	273	6	3.8093e+02
2021	273	6	3.8007e+02
2021	273	6	3.7974e+02
2021	273	7	3.8085e+02
2021	273	7	3.8028e+02
2021	273	7	3.7878e+02
2021	273	7	3.7757e+02
2021	273	7	3.7791e+02
2021	273	8	3.7548e+02
2021	273	8	3.7562e+02
2021	273	8	3.7789e+02
2021	273	8	3.7803e+02
2021	273	8	3.7725e+02
2021	273	9	3.7783e+02
2021	273	9	3.7843e+02
2021	273	9	3.7996e+02
2021	273	9	3.8402e+02
2021	273	9	3.8881e+02
2021	273	10	3.8361e+02
2021	273	10	3.8812e+02
2021	273	10	3.8984e+02
2021	273	10	3.8278e+02
2021	273	11	3.8363e+02
2021	273	11	3.8295e+02
2021	273	11	3.8004e+02
2021	273	11	3.8181e+02
2021	273	11	3.8203e+02
2021	273	12	3.8398e+02
2021	273	12	3.8064e+02
2021	273	12	3.7751e+02
2021	273	12	3.7551e+02
2021	273	12	3.7456e+02
2021	273	13	3.7733e+02
2021	273	13	3.7511e+02
2021	273	13	3.7618e+02
2021	273	13	3.7473e+02
2021	273	13	3.7409e+02
2021	273	14	3.7348e+02
2021	273	14	3.6954e+02
2021	273	14	3.7169e+02
2021	273	14	3.8797e+02
2021	273	14	3.8646e+02
2021	273	15	3.9718e+02
2021	273	15	3.9756e+02
2021	273	15	4.0245e+02
2021	273	15	4.1794e+02
2021	273	15	4.2018e+02
2021	273	16	4.2553e+02
2021	273	16	4.2803e+02
2021	273	16	4.2235e+02
2021	273	16	4.2082e+02
2021	273	16	4.1925e+02
2021	273	17	4.1566e+02
2021	273	17	4.1331e+02
2021	273	17	4.1233e+02
2021	273	17	4.1160e+02
2021	273	17	4.1331e+02
2021	273	18	4.2179e+02
2021	273	18	4.2211e+02
2021	273	18	4.1247e+02
2021	273	18	4.2465e+02
2021	273	18	4.2570e+02
2021	273	19	4.4836e+02
2021	273	19	4.4735e+02
2021	273	19	4.4483e+02
2021	273	19	4.4732e+02
2021	273	19	4.3877e+02
2021	273	20	4.4196e+02
2021	273	20	4.4164e+02
2021	273	20	4.3537e+02
2021	273	20	4.5829e+02
2021	273	20	4.4765e+02
2021	273	21	4.6826e+02
2021	273	21	4.7921e+02
2021	273	21	4.8865e+02
2021	273	21	5.0046e+02
2021	273	21	5.0729e+02
2021	273	22	5.2184e+02
2021	273	22	5.1567e+02
2021	273	22	5.0297e+02
2021	273	22	5.0739e+02
2021	273	22	5.0923e+02
2021	273	23	5.2294e+02
2021	273	23	5.2919e+02
2021	273	23	5.3719e+02
2021	273	23	5.4758e+02
2021	273	23	5.4905e+02
2021	274	0	5.3461e+02
2021	274	0	5.4190e+02
2021	274	0	5.2985e+02
2021	274	0	5.4345e+02
2021	274	0	5.4853e+02
2021	274	1	5.4985e+02
2021	274	1	5.5580e+02
2021	274	1	5.3363e+02
2021	274	1	5.4100e+02
2021	274	2	5.4106e+02
2021	274	2	5.0371e+02
2021	274	2	4.9612e+02
2021	274	2	5.1002e+02
2021	274	2	5.0657e+02
2021	274	3	5.0888e+02
2021	274	3	5.1655e+02
2021	274	3	4.8725e+02
2021	274	3	4.7833e+02
2021	274	3	4.7115e+02
2021	274	4	4.7038e+02
2021	274	4	4.7707e+02
2021	274	4	4.8609e+02
2021	274	4	4.8914e+02
2021	274	4	5.0371e+02
2021	274	5	4.8295e+02
2021	274	5	4.9533e+02
2021	274	5	4.9002e+02
2021	274	5	5.1424e+02
2021	274	5	5.0774e+02
2021	274	6	5.0836e+02
2021	274	6	5.0828e+02
2021	274	6	5.1738e+02
2021	274	6	5.1654e+02
2021	274	6	5.2491e+02
2021	274	7	5.2931e+02
2021	274	7	5.2475e+02
2021	274	7	5.3134e+02
2021	274	7	4.8963e+02
2021	274	7	5.3834e+02
2021	274	8	5.3208e+02
2021	274	8	5.1426e+02
2021	274	8	5.1271e+02
2021	274	8	5.5953e+02
2021	274	8	5.6134e+02
2021	274	9	5.6384e+02
2021	274	9	5.5263e+02
2021	274	9	5.5393e+02
2021	274	9	5.5468e+02
2021	274	9	5.5008e+02
2021	274	10	5.4242e+02
2021	274	10	5.3390e+02
2021	274	10	5.2896e+02
2021	274	10	5.0874e+02
2021	274	10	5.1045e+02
2021	274	11	5.2913e+02
2021	274	11	5.1126e+02
2021	274	11	5.1615e+02
2021	274	11	5.1490e+02
2021	274	11	5.1732e+02
2021	274	12	5.0793e+02
2021	274	12	5.1346e+02
2021	274	12	5.1269e+02
2021	274	12	4.9943e+02
2021	274	12	5.0451e+02
2021	274	13	4.9509e+02
2021	274	13	5.1883e+02
2021	274	13	5.1075e+02
2021	274	13	5.1358e+02
2021	274	13	5.3194e+02
2021	274	14	5.1486e+02
2021	274	14	5.1319e+02
2021	274	14	5.1129e+02
2021	274	14	5.0924e+02
2021	274	14	5.1008e+02
2021	274	15	5.0748e+02
2021	274	15	5.0723e+02
2021	274	15	5.5673e+02
2021	274	15	5.5187e+02
2021	274	15	5.2709e+02
2021	274	16	5.1841e+02
2021	274	16	5.3227e+02
2021	274	16	4.8236e+02
2021	274	16	4.8165e+02
2021	274	16	5.0901e+02
2021	274	17	5.2440e+02
2021	274	17	5.2166e+02
2021	274	17	5.3132e+02
2021	274	17	5.1548e+02
2021	274	18	5.1949e+02
2021	274	18	5.1336e+02
2021	274	18	5.1920e+02
2021	274	18	5.4240e+02
2021	274	18	5.2373e+02
2021	274	19	4.7234e+02
2021	274	19	4.6977e+02
2021	274	19	4.9285e+02
2021	274	19	5.0046e+02
2021	274	19	5.0184e+02
2021	274	20	4.8822e+02
2021	274	20	4.9187e+02
2021	274	20	4.8834e+02
2021	274	20	4.8021e+02
2021	274	20	4.8960e+02
2021	274	21	4.7993e+02
2021	274	21	4.9213e+02
2021	274	21	4.9302e+02
2021	274	21	4.7744e+02
2021	274	21	4.6251e+02
2021	274	22	4.7535e+02
2021	274	22	4.6266e+02
2021	274	22	4.6147e+02
2021	274	22	4.6357e+02
2021	274	22	4.5990e+02
2021	274	23	4.6254e+02
2021	274	23	4.5623e+02
2021	274	23	4.5615e+02
2021	274	23	4.4891e+02
2021	274	23	4.4923e+02
2021	275	0	4.5549e+02
2021	275	0	4.5472e+02
2021	275	0	4.4900e+02
2021	275	0	4.5181e+02
2021	275	0	4.4621e+02
2021	275	1	4.4542e+02
2021	275	1	4.4634e+02
2021	275	1	4.3286e+02
2021	275	1	4.3240e+02
2021	275	1	4.3337e+02
2021	275	2	4.2966e+02
2021	275	2	4.3874e+02
2021	275	2	4.3785e+02
2021	275	2	4.3453e+02
2021	275	2	4.3701e+02
2021	275	3	4.3181e+02
2021	275	3	4.4012e+02
2021	275	3	4.1666e+02
2021	275	3	4.5453e+02
2021	275	3	4.4516e+02
2021	275	4	4.5388e+02
2021	275	4	4.4017e+02
2021	275	4	4.4606e+02
2021	275	4	4.4130e+02
2021	275	4	4.3648e+02
2021	275	5	4.3694e+02
2021	275	5	4.2676e+02
2021	275	5	4.2996e+02
2021	275	5	4.2753e+02
2021	275	5	4.3800e+02
2021	275	6	4.3612e+02
2021	275	6	4.3486e+02
2021	275	6	4.2079e+02
2021	275	6	4.3332e+02
2021	275	6	4.4064e+02
2021	275	7	4.2126e+02
2021	275	7	4.2819e+02
2021	275	7	4.2445e+02
2021	275	7	4.3187e+02
2021	275	7	4.3079e+02
2021	275	8	4.3703e+02
2021	275	8	4.3814e+02
2021	275	8	4.4436e+02
2021	275	8	4.4308e+02
2021	275	9	4.1761e+02
2021	275	9	4.4218e+02
2021	275	9	4.3818e+02
2021	275	9	4.3486e+02
2021	275	9	4.3884e+02
2021	275	10	4.3994e+02
2021	275	10	4.3773e+02
2021	275	10	4.3380e+02
2021	275	10	4.3186e+02
2021	275	10	4.2815e+02
2021	275	11	4.2726e+02
2021	275	11	4.2039e+02
2021	275	11	4.2020e+02
2021	275	11	4.1530e+02
2021	275	11	4.1868e+02
2021	275	12	4.1999e+02
2021	275	12	4.1914e+02
2021	275	12	4.1093e+02
2021	275	12	4.0863e+02
2021	275	12	4.0871e+02
2021	275	13	4.1046e+02
2021	275	13	4.1856e+02
2021	275	13	4.1958e+02
2021	275	13	4.2168e+02
2021	275	13	4.0391e+02
2021	275	14	3.9416e+02
2021	275	14	3.9470e+02
2021	275	14	3.9269e+02
2021	275	14	3.8493e+02
2021	275	14	3.9761e+02
2021	275	15	4.0513e+02
2021	275	15	4.1127e+02
2021	275	15	4.2089e+02
2021	275	15	4.1252e+02
2021	275	15	4.0973e+02
2021	275	16	4.4243e+02
2021	275	16	4.2368e+02
2021	275	16	4.2299e+02
2021	275	16	4.1241e+02
2021	275	16	4.1036e+02
2021	275	17	4.0748e+02
2021	275	17	4.1104e+02
2021	275	17	4.0936e+02
2021	275	17	4.1036e+02
2021	275	17	4.1033e+02
2021	275	18	4.1279e+02
2021	275	18	4.0435e+02
2021	275	18	4.0874e+02
2021	275	18	4.0265e+02
2021	275	18	4.0006e+02
2021	275	19	4.0440e+02
2021	275	19	4.0825e+02
2021	275	19	4.0412e+02
2021	275	19	4.0238e+02
2021	275	19	4.0393e+02
2021	275	20	4.0404e+02
2021	275	20	4.0370e+02
2021	275	20	4.0052e+02
2021	275	20	3.9772e+02
2021	275	20	3.9856e+02
2021	275	21	3.9758e+02
2021	275	21	3.9740e+02
2021	275	21	4.0008e+02
2021	275	21	4.0239e+02
2021	275	21	4.0427e+02
2021	275	22	4.0368e+02
2021	275	22	4.0250e+02
2021	275	22	4.0465e+02
2021	275	22	4.0563e+02
2021	275	22	3.9800e+02
2021	275	23	4.0423e+02
2021	275	23	4.0513e+02
2021	275	23	4.0814e+02
2021	275	23	4.0790e+02
2021	276	0	4.0769e+02
2021	276	0	4.1552e+02
2021	276	0	4.0855e+02
2021	276	0	4.0796e+02
2021	276	0	4.0647e+02
2021	276	1	4.0874e+02
2021	276	1	4.0070e+02
2021	276	1	4.0282e+02
2021	276	1	3.9942e+02
2021	276	1	4.0721e+02
2021	276	2	4.0988e+02
2021	276	2	4.0968e+02
2021	276	2	4.0780e+02
2021	276	2	4.0139e+02
2021	276	2	4.0387e+02
2021	276	3	4.0206e+02
2021	276	3	4.0796e+02
2021	276	3	4.0441e+02
2021	276	3	4.1150e+02
2021	276	3	4.0984e+02
2021	276	4	3.9341e+02
2021	276	4	4.0670e+02
2021	276	4	3.9824e+02
2021	276	4	3.9931e+02
2021	276	4	3.9975e+02
2021	276	5	3.9844e+02
2021	276	5	3.9352e+02
2021	276	5	3.9296e+02
2021	276	5	3.9115e+02
2021	276	5	3.9270e+02
2021	276	6	3.8907e+02
2021	276	6	3.9213e+02
2021	276	6	3.9146e+02
2021	276	6	3.9960e+02
2021	276	6	3.9609e+02
2021	276	7	3.9649e+02
2021	276	7	3.9268e+02
2021	276	7	3.9193e+02
2021	276	7	3.9078e+02
2021	276	7	3.9265e+02
2021	276	8	3.9508e+02
2021	276	8	3.9387e+02
2021	276	8	3.9272e+02
2021	276	8	3.9620e+02
2021	276	8	4.0010e+02
2021	276	9	4.0633e+02
2021	276	9	4.1504e+02
2021	276	9	3.8685e+02
2021	276	9	3.8414e+02
2021	276	9	3.8606e+02
2021	276	10	3.9289e+02
2021	276	10	3.8932e+02
2021	276	10	3.7985e+02
2021	276	10	3.8844e+02
2021	276	10	3.8658e+02
2021	276	11	3.8639e+02
2021	276	11	3.8477e+02
2021	276	11	3.8314e+02
2021	276	11	3.8255e+02
2021	276	11	3.8059e+02
2021	276	12	3.8081e+02
2021	276	12	3.8040e+02
2021	276	12	3.8131e+02
2021	276	12	3.8012e+02
2021	276	12	3.8224e+02
2021	276	13	3.7827e+02
2021	276	13	3.8115e+02
2021	276	13	3.8166e+02
2021	276	13	3.8256e+02
2021	276	13	3.8095e+02
2021	276	14	3.8097e+02
2021	276	14	3.7965e+02
2021	276	14	3.7454e+02
2021	276	14	3.7398e+02
2021	276	14	3.7607e+02
2021	276	15	3.7811e+02
2021	276	15	3.7468e+02
2021	276	15	3.7390e+02
2021	276	15	3.7574e+02
2021	276	16	3.7720e+02
2021	276	16	3.7944e+02
2021	276	16	3.7797e+02
2021	276	16	3.7755e+02
2021	276	16	3.7774e+02
2021	276	17	3.8152e+02
2021	276	17	3.8225e+02
2021	276	17	3.8047e+02
2021	276	17	3.9388e+02
2021	276	17	3.9362e+02
2021	276	18	3.8834e+02
2021	276	18	3.9498e+02
2021	276	18	3.8626e+02
2021	276	18	3.8278e+02
2021	276	18	3.8525e+02
2021	276	19	3.8399e+02
2021	276	19	3.7649e+02
2021	276	19	3.7454e+02
2021	276	19	3.7833e+02
2021	276	19	3.7453e+02
2021	276	20	3.8244e+02
2021	276	20	3.8183e+02
2021	276	20	3.7796e+02
2021	276	20	3.7272e+02
2021	276	20	3.7506e+02
2021	276	21	3.7336e+02
2021	276	21	3.6875e+02
2021	276	21	3.6703e+02
