i timesec 	power_total 	dopp_firstmoment 	second_moment 		exp_dopp
1	10230.0	0.07140482689688134	0.8185952755267162	0.7296859014877958	-6114552001.181404
1	10230.25	0.07591094745493068	0.8417094484749332	0.7526189560030809	-6114552001.158291
1	10230.5	0.07415796133448446	0.8010543247412723	0.7058609638520535	-6114552001.198946
1	10230.75	0.06917171167255515	0.796029500001629	0.7050686382430214	-6114552001.20397
2	10231.0	0.06784008203780137	0.8256467130918468	0.7388640998380503	-6114552001.174353
2	10231.25	0.07744067188559402	0.8600622829411556	0.7657699542529419	-6114552001.139938
2	10231.5	0.07795570307683297	0.8478960953268634	0.755813719222234	-6114552001.152103
2	10231.75	0.07435614558925012	0.822197535161809	0.7315355644562235	-6114552001.177803
3	10232.0	0.07123917621062109	0.8102263248704318	0.7248686362222148	-6114552001.189774
3	10232.25	0.07344427240020325	0.8449873743462996	0.7510101491953599	-6114552001.155012
3	10232.5	0.0737635936975641	0.8344778426216043	0.7423150723363947	-6114552001.165522
3	10232.75	0.07263698636216284	0.8190391930499316	0.7316841573955889	-6114552001.180961
4	10233.0	0.0671337495823246	0.7919858133145313	0.7026295792319329	-6114552001.208014
4	10233.25	0.07180749265755246	0.8342581146699418	0.7422691954360361	-6114552001.165742
4	10233.5	0.07733821557019228	0.8449869125738251	0.754834230170671	-6114552001.155013
4	10233.75	0.07746509396458928	0.8423150263952015	0.7541570068718452	-6114552001.157684
5	10234.0	0.0711468112713349	0.8431892168360196	0.7572162960799615	-6114552001.156811
5	10234.25	0.07267056886331821	0.7989098247252996	0.7176618914844289	-6114552001.20109
5	10234.5	0.07041228868976021	0.8075919211769675	0.7232497302688851	-6114552001.192408
5	10234.75	0.07014116209177661	0.8243198808616051	0.7436865895286119	-6114552001.17568
6	10235.0	0.0724710575667229	0.8221986625971961	0.7398816389317077	-6114552001.177801
6	10235.25	0.07542300990922003	0.8129504836726418	0.7235996187205131	-6114552001.18705
6	10235.5	0.07046105058093677	0.8303317405081072	0.7407539143735928	-6114552001.169668
6	10235.75	0.07179737205410174	0.8045904494882611	0.7145463560772642	-6114552001.19541
7	10236.0	0.07166315069308811	0.8267473807716712	0.7387836786149442	-6114552001.173252
7	10236.25	0.07209596751068165	0.8270793688378002	0.740573585437757	-6114552001.17292
7	10236.5	0.07097373600050011	0.799750805550089	0.7143857748396397	-6114552001.200249
7	10236.75	0.06800490911098986	0.8049479014214582	0.7181465208744245	-6114552001.195052
8	10237.0	0.0714661785991491	0.8025864413802192	0.7095732270886779	-6114552001.197413
8	10237.25	0.07423923911893915	0.8177772639410602	0.7259049248782529	-6114552001.182222
8	10237.5	0.07111431933009776	0.814672760206926	0.7256785130355662	-6114552001.185328
8	10237.75	0.07331335780445969	0.8111610156156095	0.7232533416916297	-6114552001.188839
