ET_time(sec) 	 time(sec of day) 	 freq_residual(Hz=exp-theo) 	 exp_dopp 	 theo_dopp 
686588245.4323435	10576.25000	-2797.508410	11462.45160	14259.96001
686588245.6823435	10576.50000	-2798.823498	11461.09680	14259.92030
686588245.9323435	10576.75000	-2800.374784	11459.50580	14259.88058
686588246.1823435	10577.00000	-2797.359170	11462.48170	14259.84087
686588246.4323435	10577.25000	-2801.872855	11457.92830	14259.80116
686588246.6823435	10577.50000	-2797.631439	11462.13000	14259.76144
686588246.9323435	10577.75000	-2798.888022	11460.83370	14259.72172
686588247.1823435	10578.00000	-2797.689504	11461.99250	14259.68200
686588247.4323435	10578.25000	-2797.436485	11462.20580	14259.64229
686588247.6823435	10578.50000	-2791.476565	11468.12600	14259.60257
686588247.9323435	10578.75000	-2798.531044	11461.03180	14259.56284
686588248.1823435	10579.00000	-2798.697123	11460.82600	14259.52312
686588248.4323435	10579.25000	-2798.322200	11461.16120	14259.48340
686588248.6823435	10579.50000	-2795.649577	11463.79410	14259.44368
686588248.9323435	10579.75000	-2799.363053	11460.04090	14259.40395
686588249.1823435	10580.00000	-2800.019728	11459.34450	14259.36423
686588249.4323435	10580.25000	-2795.234402	11464.09010	14259.32450
686588249.6823435	10580.50000	-2795.361676	11463.92310	14259.28478
686588249.9323435	10580.75000	-2794.735347	11464.50970	14259.24505
686588250.1823435	10581.00000	-2796.434618	11462.77070	14259.20532
686588250.4323435	10581.25000	-2797.352888	11461.81270	14259.16559
686588250.6823435	10581.50000	-2793.826457	11465.29940	14259.12586
686588250.9323435	10581.75000	-2799.142026	11459.94410	14259.08613
686588251.1823435	10582.00000	-2794.196592	11464.84980	14259.04639
686588251.4323435	10582.25000	-2795.582859	11463.42380	14259.00666
686588251.6823435	10582.50000	-2794.623225	11464.34370	14258.96693
686588251.9323435	10582.75000	-2788.656889	11470.27030	14258.92719
686588252.1823435	10583.00000	-2794.820254	11464.06720	14258.88745
686588252.4323435	10583.25000	-2796.010016	11462.83770	14258.84772
686588252.6823435	10583.50000	-2794.287978	11464.52000	14258.80798
686588252.9323435	10583.75000	-2787.546240	11471.22200	14258.76824
686588253.1823435	10584.00000	-2796.088900	11462.63960	14258.72850
686588253.4323435	10584.25000	-2795.579459	11463.10930	14258.68876
686588253.6823435	10584.50000	-2795.580617	11463.06840	14258.64902
686588253.9323435	10584.75000	-2794.183174	11464.42610	14258.60927
686588254.1823435	10585.00000	-2794.059331	11464.51020	14258.56953
686588254.4323435	10585.25000	-2792.189887	11466.33990	14258.52979
686588254.6823435	10585.50000	-2793.858140	11464.63190	14258.49004
686588254.9323435	10585.75000	-2793.682994	11464.76730	14258.45029
686588255.1823435	10586.00000	-2794.277547	11464.13300	14258.41055
686588255.4323435	10586.25000	-2793.613100	11464.75770	14258.37080
686588255.6823435	10586.50000	-2793.644750	11464.68630	14258.33105
686588255.9323435	10586.75000	-2794.018900	11464.27240	14258.29130
686588256.1823435	10587.00000	-2793.589649	11464.66190	14258.25155
686588256.4323435	10587.25000	-2794.131197	11464.08060	14258.21180
686588256.6823435	10587.50000	-2793.763944	11464.40810	14258.17204
686588256.9323435	10587.75000	-2794.519691	11463.61260	14258.13229
686588257.1823435	10588.00000	-2792.460736	11465.63180	14258.09254
686588257.4323435	10588.25000	-2792.420581	11465.63220	14258.05278
686588257.6823435	10588.50000	-2790.323824	11467.68920	14258.01302
686588257.9323435	10588.75000	-2791.572467	11466.40080	14257.97327
686588258.1823435	10589.00000	-2790.209308	11467.72420	14257.93351
686588258.4323435	10589.25000	-2791.397949	11466.49580	14257.89375
686588258.6823435	10589.50000	-2787.740989	11470.11300	14257.85399
686588258.9323435	10589.75000	-2793.922929	11463.89130	14257.81423
686588259.1823435	10590.00000	-2792.740367	11465.03410	14257.77447
686588259.4323435	10590.25000	-2793.465804	11464.26890	14257.73470
686588259.6823435	10590.50000	-2790.643139	11467.05180	14257.69494
686588259.9323435	10590.75000	-2791.098375	11466.55680	14257.65517
686588260.1823435	10591.00000	-2789.668109	11467.94730	14257.61541
686588260.4323435	10591.25000	-2789.534943	11468.04070	14257.57564
686588260.6823435	10591.50000	-2788.817975	11468.71790	14257.53588
686588260.9323435	10591.75000	-2789.411707	11468.08440	14257.49611
686588261.1823435	10592.00000	-2788.705737	11468.75060	14257.45634
686588261.4323435	10592.25000	-2789.723667	11467.69290	14257.41657
686588261.6823435	10592.50000	-2790.149997	11467.22680	14257.37680
686588261.9323435	10592.75000	-2791.163625	11466.17340	14257.33702
686588262.1823435	10593.00000	-2789.289451	11468.00780	14257.29725
686588262.4323435	10593.25000	-2790.005577	11467.25190	14257.25748
686588262.6823435	10593.50000	-2788.790503	11468.42720	14257.21770
686588262.9323435	10593.75000	-2789.306127	11467.87180	14257.17793
686588263.1823435	10594.00000	-2791.698650	11465.43950	14257.13815
686588263.4323435	10594.25000	-2794.050572	11463.04780	14257.09837
686588263.6823435	10594.50000	-2784.923594	11472.13500	14257.05859
686588263.9323435	10594.75000	-2789.237014	11467.78180	14257.01881
686588264.1823435	10595.00000	-2785.493834	11471.48520	14256.97903
686588264.4323435	10595.25000	-2788.486752	11468.45250	14256.93925
686588264.6823435	10595.50000	-2789.055871	11467.84360	14256.89947
686588264.9323435	10595.75000	-2788.797988	11468.06170	14256.85969
686588265.1823435	10596.00000	-2789.931304	11466.88860	14256.81990
686588265.4323435	10596.25000	-2789.440719	11467.33940	14256.78012
686588265.6823435	10596.50000	-2788.672934	11468.06740	14256.74033
686588265.9323435	10596.75000	-2788.271146	11468.42940	14256.70055
686588266.1823435	10597.00000	-2788.314459	11468.34630	14256.66076
686588266.4323435	10597.25000	-2789.245371	11467.37560	14256.62097
686588266.6823435	10597.50000	-2782.522181	11474.05900	14256.58118
686588266.9323435	10597.75000	-2785.826890	11470.71450	14256.54139
686588267.1823435	10598.00000	-2788.917798	11467.58380	14256.50160
686588267.4323435	10598.25000	-2787.358507	11469.10330	14256.46181
686588267.6823435	10598.50000	-2787.149713	11469.27230	14256.42201
686588267.9323435	10598.75000	-2786.831319	11469.55090	14256.38222
686588268.1823435	10599.00000	-2786.673024	11469.66940	14256.34242
686588268.4323435	10599.25000	-2786.811229	11469.49140	14256.30263
686588268.6823435	10599.50000	-2787.349132	11468.91370	14256.26283
686588268.9323435	10599.75000	-2787.933834	11468.28920	14256.22303
686588269.1823435	10600.00000	-2787.414936	11468.76830	14256.18324
686588269.4323435	10600.25000	-2777.552635	11478.59080	14256.14344
686588269.6823435	10600.50000	-2786.154135	11469.94950	14256.10363
686588269.9323435	10600.75000	-2785.671234	11470.39260	14256.06383
686588270.1823435	10601.00000	-2785.804432	11470.21960	14256.02403
686588270.4323435	10601.25000	-2780.672429	11475.31180	14255.98423
686588270.6823435	10601.50000	-2785.325924	11470.61850	14255.94442
686588270.9323435	10601.75000	-2785.745318	11470.15930	14255.90462
686588271.1823435	10602.00000	-2783.182713	11472.68210	14255.86481
686588271.4323435	10602.25000	-2784.505906	11471.31910	14255.82501
686588271.6823435	10602.50000	-2784.252998	11471.53220	14255.78520
686588271.9323435	10602.75000	-2782.488389	11473.25700	14255.74539
686588272.1823435	10603.00000	-2783.777980	11471.92760	14255.70558
686588272.4323435	10603.25000	-2782.940169	11472.72560	14255.66577
686588272.6823435	10603.50000	-2784.358058	11471.26790	14255.62596
686588272.9323435	10603.75000	-2783.630945	11471.95520	14255.58615
686588273.1823435	10604.00000	-2784.444032	11471.10230	14255.54633
686588273.4323435	10604.25000	-2783.597717	11471.90880	14255.50652
686588273.6823435	10604.50000	-2778.530202	11476.93650	14255.46670
686588273.9323435	10604.75000	-2784.110787	11471.31610	14255.42689
686588274.1823435	10605.00000	-2784.597569	11470.78950	14255.38707
686588274.4323435	10605.25000	-2780.846352	11474.50090	14255.34725
686588274.6823435	10605.50000	-2783.367233	11471.94020	14255.30743
686588274.9323435	10605.75000	-2783.036513	11472.23110	14255.26761
686588275.1823435	10606.00000	-2780.442292	11474.78550	14255.22779
686588275.4323435	10606.25000	-2784.468971	11470.71900	14255.18797
686588275.6823435	10606.50000	-2782.573148	11472.57500	14255.14815
686588275.9323435	10606.75000	-2781.219625	11473.88870	14255.10832
686588276.1823435	10607.00000	-2782.784500	11472.28400	14255.06850
686588276.4323435	10607.25000	-2781.727575	11473.30110	14255.02868
686588276.6823435	10607.50000	-2781.292448	11473.69640	14254.98885
686588276.9323435	10607.75000	-2781.414321	11473.53470	14254.94902
686588277.1823435	10608.00000	-2781.104394	11473.80480	14254.90919
686588277.4323435	10608.25000	-2781.002165	11473.86720	14254.86936
686588277.6823435	10608.50000	-2782.909135	11471.92040	14254.82954
686588277.9323435	10608.75000	-2779.496404	11475.29330	14254.78970
686588278.1823435	10609.00000	-2780.570372	11474.17950	14254.74987
686588278.4323435	10609.25000	-2782.067940	11472.64210	14254.71004
686588278.6823435	10609.50000	-2780.222007	11474.44820	14254.67021
686588278.9323435	10609.75000	-2780.540572	11474.08980	14254.63037
686588279.1823435	10610.00000	-2789.405336	11465.18520	14254.59054
686588279.4323435	10610.25000	-2781.916701	11472.63400	14254.55070
686588279.6823435	10610.50000	-2781.150163	11473.36070	14254.51086
686588279.9323435	10610.75000	-2777.961825	11476.50920	14254.47102
686588280.1823435	10611.00000	-2780.716685	11473.71450	14254.43119
686588280.4323435	10611.25000	-2779.548445	11474.84290	14254.39135
686588280.6823435	10611.50000	-2782.183605	11472.16790	14254.35150
686588280.9323435	10611.75000	-2780.189364	11474.12230	14254.31166
686588281.1823435	10612.00000	-2780.047021	11474.22480	14254.27182
686588281.4323435	10612.25000	-2778.908077	11475.32390	14254.23198
686588281.6823435	10612.50000	-2778.806332	11475.38580	14254.19213
686588281.9323435	10612.75000	-2779.287787	11474.86450	14254.15229
686588282.1823435	10613.00000	-2779.658741	11474.45370	14254.11244
686588282.4323435	10613.25000	-2778.049793	11476.02280	14254.07259
686588282.6823435	10613.50000	-2779.089845	11474.94290	14254.03274
686588282.9323435	10613.75000	-2778.540496	11475.45240	14253.99290
686588283.1823435	10614.00000	-2777.603645	11476.34940	14253.95305
686588283.4323435	10614.25000	-2779.084295	11474.82890	14253.91319
686588283.6823435	10614.50000	-2778.469743	11475.40360	14253.87334
686588283.9323435	10614.75000	-2777.015790	11476.81770	14253.83349
686588284.1823435	10615.00000	-2777.424737	11476.36890	14253.79364
686588284.4323435	10615.25000	-2778.255882	11475.49790	14253.75378
686588284.6823435	10615.50000	-2777.847826	11475.86610	14253.71393
686588284.9323435	10615.75000	-2777.366970	11476.30710	14253.67407
686588285.1823435	10616.00000	-2776.942812	11476.69140	14253.63421
686588285.4323435	10616.25000	-2776.643054	11476.95130	14253.59435
686588285.6823435	10616.50000	-2778.432395	11475.12210	14253.55450
686588285.9323435	10616.75000	-2776.496135	11477.01850	14253.51464
686588286.1823435	10617.00000	-2776.311074	11477.16370	14253.47477
686588286.4323435	10617.25000	-2778.259212	11475.17570	14253.43491
686588286.6823435	10617.50000	-2777.669749	11475.72530	14253.39505
686588286.9323435	10617.75000	-2775.039786	11478.31540	14253.35519
686588287.1823435	10618.00000	-2776.737320	11476.57800	14253.31532
686588287.4323435	10618.25000	-2776.536255	11476.73920	14253.27546
686588287.6823435	10618.50000	-2775.431288	11477.80430	14253.23559
686588287.9323435	10618.75000	-2779.753721	11473.44200	14253.19572
686588288.1823435	10619.00000	-2776.596053	11476.55980	14253.15585
686588288.4323435	10619.25000	-2774.196883	11478.91910	14253.11598
686588288.6823435	10619.50000	-2782.949613	11470.12650	14253.07611
686588288.9323435	10619.75000	-2774.695042	11478.34120	14253.03624
686588289.1823435	10620.00000	-2776.977570	11476.01880	14252.99637
686588289.4323435	10620.25000	-2776.891797	11476.06470	14252.95650
686588289.6823435	10620.50000	-2774.678823	11478.23780	14252.91662
686588289.9323435	10620.75000	-2775.750848	11477.12590	14252.87675
686588290.1823435	10621.00000	-2772.990373	11479.84650	14252.83687
686588290.4323435	10621.25000	-2773.627396	11479.16960	14252.79700
686588290.6823435	10621.50000	-2777.116118	11475.64100	14252.75712
686588290.9323435	10621.75000	-2774.995540	11477.72170	14252.71724
686588291.1823435	10622.00000	-2774.782560	11477.89480	14252.67736
686588291.4323435	10622.25000	-2781.226780	11471.41070	14252.63748
686588291.6823435	10622.50000	-2776.517199	11476.08040	14252.59760
686588291.9323435	10622.75000	-2775.525117	11477.03260	14252.55772
686588292.1823435	10623.00000	-2775.240934	11477.27690	14252.51783
686588292.4323435	10623.25000	-2771.906450	11480.57150	14252.47795
686588292.6823435	10623.50000	-2773.413465	11479.02460	14252.43806
686588292.9323435	10623.75000	-2774.464479	11477.93370	14252.39818
686588293.1823435	10624.00000	-2772.686293	11479.67200	14252.35829
686588293.4323435	10624.25000	-2774.118905	11478.19950	14252.31841
686588293.6823435	10624.50000	-2772.068016	11480.21050	14252.27852
686588293.9323435	10624.75000	-2774.465727	11477.77290	14252.23863
686588294.1823435	10625.00000	-2771.711136	11480.48760	14252.19874
686588294.4323435	10625.25000	-2774.239445	11477.91940	14252.15885
686588294.6823435	10625.50000	-2773.453553	11478.66540	14252.11895
686588294.9323435	10625.75000	-2773.731559	11478.34750	14252.07906
686588295.1823435	10626.00000	-2775.958765	11476.08040	14252.03917
686588295.4323435	10626.25000	-2768.271671	11483.72760	14251.99927
686588295.6823435	10626.50000	-2772.196575	11479.76280	14251.95937
686588295.9323435	10626.75000	-2772.012078	11479.90740	14251.91948
686588296.1823435	10627.00000	-2770.853680	11481.02590	14251.87958
686588296.4323435	10627.25000	-2773.279782	11478.55990	14251.83968
686588296.6823435	10627.50000	-2772.672582	11479.12720	14251.79978
686588296.9323435	10627.75000	-2763.413481	11488.34640	14251.75988
686588297.1823435	10628.00000	-2773.573380	11478.14660	14251.71998
686588297.4323435	10628.25000	-2771.186378	11480.49370	14251.68008
686588297.6823435	10628.50000	-2770.386174	11481.25400	14251.64017
686588297.9323435	10628.75000	-2772.018770	11479.58150	14251.60027
686588298.1823435	10629.00000	-2773.912566	11477.64780	14251.56037
686588298.4323435	10629.25000	-2772.892359	11478.62810	14251.52046
686588298.6823435	10629.50000	-2773.008953	11478.47160	14251.48055
686588298.9323435	10629.75000	-2767.387845	11484.05280	14251.44065
686588299.1823435	10630.00000	-2769.799636	11481.60110	14251.40074
686588299.4323435	10630.25000	-2770.639127	11480.72170	14251.36083
686588299.6823435	10630.50000	-2771.570217	11479.75070	14251.32092
686588299.9323435	10630.75000	-2768.287604	11482.99340	14251.28100
686588300.1823435	10631.00000	-2771.230892	11480.01020	14251.24109
686588300.4323435	10631.25000	-2772.155879	11479.04530	14251.20118
686588300.6823435	10631.50000	-2771.546765	11479.61450	14251.16126
686588300.9323435	10631.75000	-2771.903249	11479.21810	14251.12135
686588301.1823435	10632.00000	-2769.514733	11481.56670	14251.08143
686588301.4323435	10632.25000	-2769.709517	11481.33200	14251.04152
686588301.6823435	10632.50000	-2771.143999	11479.85760	14251.00160
686588301.9323435	10632.75000	-2770.352280	11480.60940	14250.96168
686588302.1823435	10633.00000	-2768.873060	11482.04870	14250.92176
686588302.4323435	10633.25000	-2770.163940	11480.71790	14250.88184
686588302.6823435	10633.50000	-2770.386119	11480.45580	14250.84192
686588302.9323435	10633.75000	-2770.224596	11480.57740	14250.80200
686588303.1823435	10634.00000	-2769.627973	11481.13410	14250.76207
686588303.4323435	10634.25000	-2769.923048	11480.79910	14250.72215
686588303.6823435	10634.50000	-2768.146022	11482.53620	14250.68222
686588303.9323435	10634.75000	-2775.478496	11475.16380	14250.64230
686588304.1823435	10635.00000	1.041030	14251.64340	14250.60237
686588304.4323435	10635.25000	-2771.793442	11478.76900	14250.56244
686588304.6823435	10635.50000	-2765.790113	11484.73240	14250.52251
686588304.9323435	10635.75000	-2770.620283	11479.86230	14250.48258
686588305.1823435	10636.00000	-2770.541452	11479.90120	14250.44265
686588305.4323435	10636.25000	-2767.171721	11483.23100	14250.40272
686588305.6823435	10636.50000	-2766.311089	11484.05170	14250.36279
686588305.9323435	10636.75000	-2768.034455	11482.28840	14250.32285
686588306.1823435	10637.00000	-2767.628520	11482.65440	14250.28292
686588306.4323435	10637.25000	-2768.492085	11481.75090	14250.24298
686588306.6823435	10637.50000	-2768.536249	11481.66680	14250.20305
686588306.9323435	10637.75000	-2767.456512	11482.70660	14250.16311
686588307.1823435	10638.00000	-2771.193073	11478.93010	14250.12317
686588307.4323435	10638.25000	-2765.861235	11484.22200	14250.08323
686588307.6823435	10638.50000	-2767.912495	11482.13080	14250.04330
686588307.9323435	10638.75000	-2766.320854	11483.68250	14250.00335
686588308.1823435	10639.00000	-2767.425112	11482.53830	14249.96341
686588308.4323435	10639.25000	-2767.530470	11482.39300	14249.92347
686588308.6823435	10639.50000	-2765.754326	11484.12920	14249.88353
686588308.9323435	10639.75000	-2764.274982	11485.56860	14249.84358
686588309.1823435	10640.00000	-2765.404637	11484.39900	14249.80364
686588309.4323435	10640.25000	-2766.060690	11483.70300	14249.76369
686588309.6823435	10640.50000	-2766.205743	11483.51800	14249.72374
686588309.9323435	10640.75000	-2766.214394	11483.46940	14249.68379
686588310.1823435	10641.00000	-2766.168946	11483.47490	14249.64385
686588310.4323435	10641.25000	-2766.525797	11483.07810	14249.60390
686588310.6823435	10641.50000	-2767.124945	11482.43900	14249.56394
686588310.9323435	10641.75000	-2765.470493	11484.05350	14249.52399
686588311.1823435	10642.00000	-2766.174941	11483.30910	14249.48404
686588311.4323435	10642.25000	-2766.569187	11482.87490	14249.44409
686588311.6823435	10642.50000	-2766.893033	11482.51110	14249.40413
686588311.9323435	10642.75000	-2766.095177	11483.26900	14249.36418
686588312.1823435	10643.00000	-2766.497221	11482.82700	14249.32422
686588312.4323435	10643.25000	-2766.246264	11483.03800	14249.28426
686588312.6823435	10643.50000	-2766.541706	11482.70260	14249.24431
686588312.9323435	10643.75000	-2764.838246	11484.36610	14249.20435
686588313.1823435	10644.00000	-2765.743486	11483.42090	14249.16439
686588313.4323435	10644.25000	-2762.934426	11486.19000	14249.12443
686588313.6823435	10644.50000	-2766.424964	11482.65950	14249.08446
686588313.9323435	10644.75000	-2763.952001	11485.09250	14249.04450
686588314.1823435	10645.00000	-2766.535938	11482.46860	14249.00454
686588314.4323435	10645.25000	-2765.613472	11483.35110	14248.96457
686588314.6823435	10645.50000	-2764.502307	11484.42230	14248.92461
686588314.9323435	10645.75000	-2762.742241	11486.14240	14248.88464
686588315.1823435	10646.00000	-2764.619374	11484.22530	14248.84467
686588315.4323435	10646.25000	-2765.187505	11483.61720	14248.80470
686588315.6823435	10646.50000	-2763.689536	11485.07520	14248.76474
686588315.9323435	10646.75000	-2764.241466	11484.48330	14248.72477
686588316.1823435	10647.00000	-2762.645195	11486.03960	14248.68480
686588316.4323435	10647.25000	-2764.310023	11484.33480	14248.64482
686588316.6823435	10647.50000	-2759.144950	11489.45990	14248.60485
686588316.9323435	10647.75000	-2762.789777	11485.77510	14248.56488
686588317.1823435	10648.00000	-2763.299201	11485.22570	14248.52490
686588317.4323435	10648.25000	-2762.916326	11485.56860	14248.48493
686588317.6823435	10648.50000	-2764.629750	11483.81520	14248.44495
686588317.9323435	10648.75000	-2763.602872	11484.80210	14248.40497
686588318.1823435	10649.00000	-2763.105494	11485.25950	14248.36499
686588318.4323435	10649.25000	-2762.358315	11485.96670	14248.32501
686588318.6823435	10649.50000	-2761.939834	11486.34520	14248.28503
686588318.9323435	10649.75000	-2762.406154	11485.83890	14248.24505
686588319.1823435	10650.00000	-2769.079772	11479.12530	14248.20507
686588319.4323435	10650.25000	-2764.364788	11483.80030	14248.16509
686588319.6823435	10650.50000	-2769.697705	11478.42740	14248.12510
686588319.9323435	10650.75000	-2762.923120	11485.16200	14248.08512
686588320.1823435	10651.00000	-2763.292534	11484.75260	14248.04513
686588320.4323435	10651.25000	-2761.857847	11486.14730	14248.00515
686588320.6823435	10651.50000	-2762.145760	11485.81940	14247.96516
686588320.9323435	10651.75000	-2760.993771	11486.93140	14247.92517
686588321.1823435	10652.00000	-2762.054082	11485.83110	14247.88518
686588321.4323435	10652.25000	-2763.070593	11484.77460	14247.84519
686588321.6823435	10652.50000	-2761.991601	11485.81360	14247.80520
686588321.9323435	10652.75000	-2761.667410	11486.09780	14247.76521
686588322.1823435	10653.00000	-2762.744117	11484.98110	14247.72522
686588322.4323435	10653.25000	-2762.156023	11485.52920	14247.68522
686588322.6823435	10653.50000	-2769.541928	11478.10330	14247.64523
686588322.9323435	10653.75000	-2761.105831	11486.49940	14247.60523
686588323.1823435	10654.00000	-2760.375335	11487.18990	14247.56524
686588323.4323435	10654.25000	-2761.448638	11486.07660	14247.52524
686588323.6823435	10654.50000	-2762.481439	11485.00380	14247.48524
686588323.9323435	10654.75000	-2757.829739	11489.61550	14247.44524
686588324.1823435	10655.00000	-2760.925339	11486.47990	14247.40524
686588324.4323435	10655.25000	-2760.070337	11487.29490	14247.36524
686588324.6823435	10655.50000	-2760.014236	11487.31100	14247.32524
686588324.9323435	10655.75000	-2759.496833	11487.78840	14247.28523
686588325.1823435	10656.00000	-2761.185229	11486.06000	14247.24523
686588325.4323435	10656.25000	-2760.162825	11487.04240	14247.20522
686588325.6823435	10656.50000	-2759.279019	11487.88620	14247.16522
686588325.9323435	10656.75000	-2760.566312	11486.55890	14247.12521
686588326.1823435	10657.00000	-2759.889305	11487.19590	14247.08520
686588326.4323435	10657.25000	-2760.620496	11486.42470	14247.04520
686588326.6823435	10657.50000	-2756.811186	11490.19400	14247.00519
686588326.9323435	10657.75000	-2747.557376	11499.40780	14246.96518
686588327.1823435	10658.00000	-2762.014164	11484.91100	14246.92516
686588327.4323435	10658.25000	-2757.303453	11489.58170	14246.88515
686588327.6823435	10658.50000	-2758.967340	11487.87780	14246.84514
686588327.9323435	10658.75000	-2759.914326	11486.89080	14246.80513
686588328.1823435	10659.00000	-2758.730710	11488.03440	14246.76511
686588328.4323435	10659.25000	-2758.128895	11488.59620	14246.72509
686588328.6823435	10659.50000	-2759.955478	11486.72960	14246.68508
686588328.9323435	10659.75000	-2760.230760	11486.41430	14246.64506
686588329.1823435	10660.00000	-2751.951941	11494.65310	14246.60504
686588329.4323435	10660.25000	-2759.545722	11487.01930	14246.56502
686588329.6823435	10660.50000	-2759.272401	11487.25260	14246.52500
686588329.9323435	10660.75000	-2758.665680	11487.81930	14246.48498
686588330.1823435	10661.00000	-2758.342658	11488.10230	14246.44496
686588330.4323435	10661.25000	-2757.673434	11488.73150	14246.40493
686588330.6823435	10661.50000	-2758.603911	11487.76100	14246.36491
686588330.9323435	10661.75000	-2756.917886	11489.40700	14246.32489
686588331.1823435	10662.00000	-2756.904060	11489.38080	14246.28486
686588331.4323435	10662.25000	-2758.169633	11488.07520	14246.24483
686588331.6823435	10662.50000	-2757.708005	11488.49680	14246.20481
686588331.9323435	10662.75000	-2756.920976	11489.24380	14246.16478
686588332.1823435	10663.00000	-2757.619947	11488.50480	14246.12475
686588332.4323435	10663.25000	-2758.094716	11487.99000	14246.08472
686588332.6823435	10663.50000	-2756.620085	11489.42460	14246.04468
686588332.9323435	10663.75000	-2757.107253	11488.89740	14246.00465
686588333.1823435	10664.00000	-2757.896420	11488.06820	14245.96462
686588333.4323435	10664.25000	-2755.935686	11489.98890	14245.92459
686588333.6823435	10664.50000	-2756.709650	11489.17490	14245.88455
686588333.9323435	10664.75000	-2756.104514	11489.74000	14245.84451
686588334.1823435	10665.00000	-2754.888378	11490.91610	14245.80448
686588334.4323435	10665.25000	-2754.699540	11491.06490	14245.76444
686588334.6823435	10665.50000	-2755.228401	11490.49600	14245.72440
686588334.9323435	10665.75000	-2756.133361	11489.55100	14245.68436
686588335.1823435	10666.00000	-2753.662120	11491.98220	14245.64432
686588335.4323435	10666.25000	-2756.685680	11488.91860	14245.60428
686588335.6823435	10666.50000	-2755.207037	11490.35720	14245.56424
686588335.9323435	10666.75000	-2755.115294	11490.40890	14245.52419
686588336.1823435	10667.00000	-2753.163749	11492.32040	14245.48415
686588336.4323435	10667.25000	-2755.722004	11489.72210	14245.44410
686588336.6823435	10667.50000	-2744.106758	11501.29730	14245.40406
686588336.9323435	10667.75000	-2756.583611	11488.78040	14245.36401
686588337.1823435	10668.00000	-2754.674564	11490.64940	14245.32396
686588337.4323435	10668.25000	-2754.036914	11491.24700	14245.28391
686588337.6823435	10668.50000	-2754.280465	11490.96340	14245.24387
686588337.9323435	10668.75000	-2756.284415	11488.91940	14245.20381
686588338.1823435	10669.00000	-2755.393363	11489.77040	14245.16376
686588338.4323435	10669.25000	-2753.840311	11491.28340	14245.12371
686588338.6823435	10669.50000	-2753.499957	11491.58370	14245.08366
686588338.9323435	10669.75000	-2753.500602	11491.54300	14245.04360
686588339.1823435	10670.00000	-2749.914947	11495.08860	14245.00355
686588339.4323435	10670.25000	-2752.525791	11492.43770	14244.96349
686588339.6823435	10670.50000	-2751.237634	11493.68580	14244.92343
686588339.9323435	10670.75000	-2753.960776	11490.92260	14244.88338
686588340.1823435	10671.00000	-2753.317318	11491.52600	14244.84332
686588340.4323435	10671.25000	-2753.254158	11491.54910	14244.80326
686588340.6823435	10671.50000	-2753.035898	11491.72730	14244.76320
686588340.9323435	10671.75000	-2753.667836	11491.05530	14244.72314
686588341.1823435	10672.00000	-2759.672173	11485.01090	14244.68307
686588341.4323435	10672.25000	-2753.220210	11491.42280	14244.64301
686588341.6823435	10672.50000	-2751.842545	11492.76040	14244.60295
686588341.9323435	10672.75000	-2750.661480	11493.90140	14244.56288
686588342.1823435	10673.00000	-2753.314813	11491.20800	14244.52281
686588342.4323435	10673.25000	-2753.310946	11491.17180	14244.48275
686588342.6823435	10673.50000	-2753.600578	11490.84210	14244.44268
686588342.9323435	10673.75000	-2750.011609	11494.39100	14244.40261
686588343.1823435	10674.00000	-2751.862440	11492.50010	14244.36254
686588343.4323435	10674.25000	-2751.937270	11492.38520	14244.32247
686588343.6823435	10674.50000	-2753.899898	11490.38250	14244.28240
686588343.9323435	10674.75000	-2749.684925	11494.55740	14244.24232
686588344.1823435	10675.00000	-2750.147252	11494.05500	14244.20225
686588344.4323435	10675.25000	-2751.356778	11492.80540	14244.16218
686588344.6823435	10675.50000	-2750.471402	11493.65070	14244.12210
686588344.9323435	10675.75000	-2750.805726	11493.27630	14244.08203
686588345.1823435	10676.00000	-2751.421648	11492.62030	14244.04195
686588345.4323435	10676.25000	-2751.163170	11492.83870	14244.00187
686588345.6823435	10676.50000	-2762.674592	11481.28720	14243.96179
686588345.9323435	10676.75000	-2750.240111	11493.68160	14243.92171
686588346.1823435	10677.00000	-2749.928930	11493.95270	14243.88163
686588346.4323435	10677.25000	-2750.760149	11493.08140	14243.84155
686588346.6823435	10677.50000	-2750.157767	11493.64370	14243.80147
686588346.9323435	10677.75000	-2752.706083	11491.05530	14243.76138
686588347.1823435	10678.00000	-2747.331899	11496.38940	14243.72130
686588347.4323435	10678.25000	-2749.885813	11493.79540	14243.68121
686588347.6823435	10678.50000	-2750.730527	11492.91060	14243.64113
686588347.9323435	10678.75000	-2746.215140	11497.38590	14243.60104
686588348.1823435	10679.00000	-2748.731552	11494.82940	14243.56095
686588348.4323435	10679.25000	-2749.649563	11493.87130	14243.52086
686588348.6823435	10679.50000	-2751.279872	11492.20090	14243.48077
686588348.9323435	10679.75000	-2746.653881	11496.78680	14243.44068
686588349.1823435	10680.00000	-2749.182090	11494.21850	14243.40059
686588349.4323435	10680.25000	-2749.254197	11494.10630	14243.36050
686588349.6823435	10680.50000	-2749.142003	11494.17840	14243.32040
686588349.9323435	10680.75000	-2749.987609	11493.29270	14243.28031
686588350.1823435	10681.00000	-2747.789814	11495.45040	14243.24021
686588350.4323435	10681.25000	-2748.626018	11494.57410	14243.20012
686588350.6823435	10681.50000	-2749.310620	11493.84940	14243.16002
